Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
9/5/2017,0.4,0.42,0.4,32,"3,384,770","1,376,552.09",0.42,9/5/2017,0.42,0.42,0,,0.48
8/5/2017,0.4,0.42,0.4,53,"4,843,355","1,963,396.26",0.42,8/5/2017,0.41,0.42,0.01,,2.47
7/5/2017,0.42,0.42,0.41,37,"2,221,583","911,484.43",0.41,7/5/2017,0.42,0.41,-0.02,,-3.8
4/5/2017,0.43,0.44,0.42,25,"1,396,983","595,244.02",0.42,4/5/2017,0.43,0.42,-0.01,,-2.55
3/5/2017,0.44,0.44,0.43,8,"367,100","158,993.52",0.43,3/5/2017,0.44,0.43,-0.01,,-1.37
2/5/2017,0.44,0.44,0.44,8,"315,900","138,374.20",0.44,2/5/2017,0.44,0.44,0,,0.46
1/5/2017,0.44,0.45,0.44,23,"3,213,442","1,408,388.68",0.44,1/5/2017,0.43,0.44,0,,0.46
30/04/2017,0.44,0.45,0.43,38,"3,258,569","1,427,863.72",0.43,30/04/2017,0.44,0.43,-0.01,,-2.03
27/04/2017,0.43,0.45,0.43,73,"7,446,662","3,277,563.75",0.44,27/04/2017,0.43,0.44,0.01,,3.26
26/04/2017,0.42,0.43,0.41,55,"4,285,516","1,806,394.33",0.43,26/04/2017,0.42,0.43,0.01,,2.88
25/04/2017,0.42,0.43,0.42,10,"405,112","169,526.70",0.42,25/04/2017,0.42,0.42,-0.01,,-1.18
24/04/2017,0.42,0.42,0.42,5,"190,577","79,975.09",0.42,24/04/2017,0.42,0.42,0.01,,1.44
20/04/2017,0.42,0.42,0.42,18,"1,679,835","699,225.26",0.42,20/04/2017,0.43,0.42,-0.01,,-2.8
19/04/2017,0.42,0.43,0.42,31,"1,523,676","645,048.42",0.43,19/04/2017,0.42,0.43,0.01,,3.13
18/04/2017,0.42,0.42,0.41,20,"1,009,334","417,842.95",0.42,18/04/2017,0.41,0.42,0.01,,1.22
17/04/2017,0.41,0.41,0.41,20,"1,109,981","455,522.89",0.41,17/04/2017,0.41,0.41,0,,-0.24
16/04/2017,0.43,0.43,0.41,27,"1,581,153","673,982.95",0.41,16/04/2017,0.43,0.41,-0.02,,-4.42
13/04/2017,0.44,0.44,0.43,15,"683,592","295,864.18",0.43,13/04/2017,0.44,0.43,-0.01,,-1.6
12/4/2017,0.44,0.44,0.44,7,"494,755","217,512.94",0.44,12/4/2017,0.44,0.44,-0.01,,-1.13
11/4/2017,0.44,0.45,0.44,23,"1,906,482","842,997.25",0.44,11/4/2017,0.45,0.44,-0.01,,-1.34
10/4/2017,0.44,0.45,0.44,13,"715,300","318,655.70",0.45,10/4/2017,0.44,0.45,0.01,,1.36
9/4/2017,0.45,0.45,0.44,9,"375,000","166,897.93",0.44,9/4/2017,0.45,0.44,-0.01,,-1.78
6/4/2017,0.45,0.45,0.45,8,"373,125","167,856.25",0.45,6/4/2017,0.45,0.45,0,,-0.44
5/4/2017,0.45,0.45,0.44,18,"886,326","396,123.81",0.45,5/4/2017,0.45,0.45,0,,0.44
4/4/2017,0.45,0.45,0.45,14,"489,498","220,782.49",0.45,4/4/2017,0.45,0.45,0,,-0.88
3/4/2017,0.45,0.45,0.44,35,"2,079,015","937,007.85",0.45,3/4/2017,0.44,0.45,0.01,,3.18
2/4/2017,0.43,0.45,0.43,17,"1,214,054","534,507.29",0.44,2/4/2017,0.43,0.44,0.01,,1.62
30/03/2017,0.43,0.44,0.43,31,"1,869,540","809,378.07",0.43,30/03/2017,0.43,0.43,0,,0.46
29/03/2017,0.44,0.44,0.43,3,"140,000","61,210.00",0.43,29/03/2017,0.44,0.43,-0.01,,-1.6
28/03/2017,0.44,0.45,0.43,28,"2,878,432","1,259,203.89",0.44,28/03/2017,0.45,0.44,-0.01,,-1.57
27/03/2017,0.44,0.45,0.44,12,"838,230","369,130.85",0.45,27/03/2017,0.44,0.45,0,,0.68
26/03/2017,0.44,0.45,0.44,17,"1,154,770","511,759.34",0.44,26/03/2017,0.44,0.44,0,,0.45
23/03/2017,0.44,0.45,0.44,16,"625,437","275,642.69",0.44,23/03/2017,0.44,0.44,0,,0.46
22/03/2017,0.44,0.45,0.43,21,"2,616,078","1,146,051.52",0.44,22/03/2017,0.45,0.44,-0.01,,-1.57
21/03/2017,0.45,0.45,0.44,21,"1,124,197","498,291.79",0.45,21/03/2017,0.45,0.45,-0.01,,-1.77
20/03/2017,0.44,0.46,0.44,19,"1,469,983","657,978.79",0.45,20/03/2017,0.45,0.45,0.01,,1.8
19/03/2017,0.45,0.46,0.45,9,"370,600","166,204.53",0.45,19/03/2017,0.45,0.45,-0.01,,-1.55
16/03/2017,0.46,0.46,0.45,35,"1,683,714","757,307.05",0.45,16/03/2017,0.45,0.45,0.01,,1.35
15/03/2017,0.45,0.46,0.44,16,"489,431","220,316.79",0.45,15/03/2017,0.46,0.45,-0.01,,-1.98
14/03/2017,0.45,0.46,0.44,62,"3,977,182","1,792,557.45",0.46,14/03/2017,0.46,0.46,0,,-0.66
13/03/2017,0.46,0.46,0.46,20,"1,724,417","793,112.51",0.46,13/03/2017,0.47,0.46,-0.01,,-1.93
12/3/2017,0.46,0.47,0.45,43,"4,315,827","1,964,731.24",0.47,12/3/2017,0.47,0.47,0,,0.21
9/3/2017,0.47,0.48,0.46,109,"8,519,751","3,943,191.47",0.47,9/3/2017,0.48,0.47,-0.02,,-3.12
8/3/2017,0.49,0.49,0.48,20,"930,250","445,739.25",0.48,8/3/2017,0.48,0.48,0,,0.21
7/3/2017,0.48,0.48,0.47,17,"800,000","384,155.90",0.48,7/3/2017,0.49,0.48,-0.01,,-1.84
6/3/2017,0.49,0.49,0.48,16,"561,010","272,809.65",0.49,6/3/2017,0.5,0.49,-0.01,,-1.61
5/3/2017,0.49,0.5,0.49,15,"777,664","382,465.36",0.5,5/3/2017,0.5,0.5,-0.01,,-1
