Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0.77,0.79,0.77,118,"5,720,635","4,467,233.69",0.79,30/08/2017,0.77,0.79,0.01,,1.42
29/08/2017,0.78,0.78,0.77,91,"4,385,103","3,386,543.96",0.77,29/08/2017,0.78,0.77,-0.01,,-0.77
28/08/2017,0.78,0.78,0.77,102,"5,277,495","4,092,590.32",0.78,28/08/2017,0.78,0.78,0,,0
27/08/2017,0.78,0.78,0.76,229,"18,930,821","14,615,008.49",0.78,27/08/2017,0.78,0.78,0,,0
24/08/2017,0.8,0.8,0.78,103,"8,305,360","6,499,718.39",0.78,24/08/2017,0.79,0.78,-0.01,,-0.76
23/08/2017,0.79,0.8,0.79,96,"2,853,497","2,258,534.96",0.79,23/08/2017,0.79,0.79,0,,-0.51
22/08/2017,0.8,0.8,0.79,40,"4,700,366","3,719,757.76",0.79,22/08/2017,0.8,0.79,-0.01,,-0.75
21/08/2017,0.81,0.81,0.8,58,"6,414,039","5,120,946.48",0.8,21/08/2017,0.81,0.8,-0.01,,-1.61
20/08/2017,0.82,0.82,0.8,56,"5,287,351","4,247,941.22",0.81,20/08/2017,0.82,0.81,-0.01,,-0.74
17/08/2017,0.82,0.82,0.81,93,"8,042,500","6,540,107.75",0.82,17/08/2017,0.82,0.82,0,,-0.12
16/08/2017,0.81,0.82,0.8,147,"10,990,649","8,900,808.44",0.82,16/08/2017,0.81,0.82,0.01,,0.74
15/08/2017,0.81,0.81,0.79,143,"9,998,900","8,056,169.60",0.81,15/08/2017,0.81,0.81,0,,0
14/08/2017,0.81,0.82,0.81,122,"10,173,217","8,248,159.25",0.81,14/08/2017,0.81,0.81,0,,0.25
13/08/2017,0.81,0.82,0.81,199,"11,690,813","9,487,426.80",0.81,13/08/2017,0.81,0.81,0,,-0.25
10/8/2017,0.81,0.82,0.81,128,"10,754,905","8,712,086.23",0.81,10/8/2017,0.81,0.81,0,,0.12
9/8/2017,0.81,0.82,0.8,421,"41,447,337","33,545,662.52",0.81,9/8/2017,0.83,0.81,-0.02,,-2.53
8/8/2017,0.82,0.85,0.82,149,"10,397,594","8,699,249.93",0.83,8/8/2017,0.82,0.83,0.01,,0.97
7/8/2017,0.84,0.85,0.82,113,"7,895,815","6,557,513.39",0.82,7/8/2017,0.85,0.82,-0.03,,-2.95
6/8/2017,0.85,0.87,0.84,132,"5,753,487","4,903,496.51",0.85,6/8/2017,0.86,0.85,-0.01,,-1.05
3/8/2017,0.84,0.87,0.82,545,"47,937,849","40,816,292.93",0.86,3/8/2017,0.84,0.86,0.01,,1.54
2/8/2017,0.78,0.86,0.78,753,"66,537,727","54,748,013.20",0.84,2/8/2017,0.79,0.84,0.06,,7.39
1/8/2017,0.78,0.79,0.77,312,"19,536,308","15,309,178.22",0.79,1/8/2017,0.77,0.79,0.01,,1.68
31/07/2017,0.76,0.78,0.76,227,"19,772,267","15,284,113.24",0.77,31/07/2017,0.76,0.77,0.01,,1.18
30/07/2017,0.76,0.77,0.76,27,"980,035","745,100.40",0.76,30/07/2017,0.77,0.76,0,,-0.26
27/07/2017,0.76,0.77,0.75,61,"3,236,008","2,445,661.67",0.77,27/07/2017,0.76,0.77,0.01,,0.79
26/07/2017,0.75,0.76,0.75,31,"1,546,453","1,167,076.16",0.76,26/07/2017,0.75,0.76,0.01,,0.93
25/07/2017,0.76,0.76,0.75,59,"4,585,075","3,462,175.19",0.75,25/07/2017,0.77,0.75,-0.01,,-1.83
24/07/2017,0.77,0.77,0.76,53,"1,605,120","1,225,855.81",0.77,24/07/2017,0.76,0.77,0.01,,1.32
23/07/2017,0.77,0.77,0.75,63,"4,496,800","3,409,676.43",0.76,23/07/2017,0.77,0.76,-0.01,,-1.18
20/07/2017,0.77,0.77,0.76,69,"3,345,476","2,564,963.81",0.77,20/07/2017,0.77,0.77,0,,-0.52
19/07/2017,0.77,0.77,0.77,69,"2,970,463","2,280,673.51",0.77,19/07/2017,0.76,0.77,0.01,,0.79
18/07/2017,0.77,0.77,0.76,114,"9,004,092","6,903,417.88",0.76,18/07/2017,0.77,0.76,0,,-0.26
17/07/2017,0.76,0.77,0.75,101,"6,127,291","4,666,659.12",0.77,17/07/2017,0.76,0.77,0.01,,1.32
16/07/2017,0.75,0.76,0.75,72,"4,915,712","3,710,164.75",0.76,16/07/2017,0.76,0.76,0,,-0.4
13/07/2017,0.76,0.76,0.75,152,"16,800,412","12,757,097.68",0.76,13/07/2017,0.75,0.76,0.01,,0.8
12/7/2017,0.74,0.76,0.74,104,"8,125,975","6,099,999.06",0.75,12/7/2017,0.74,0.75,0.01,,1.76
11/7/2017,0.73,0.75,0.73,47,"2,182,062","1,615,083.82",0.74,11/7/2017,0.74,0.74,0,,0
10/7/2017,0.73,0.74,0.73,57,"4,432,828","3,261,564.50",0.74,10/7/2017,0.74,0.74,0,,0.27
9/7/2017,0.75,0.75,0.73,76,"7,793,010","5,728,123.40",0.74,9/7/2017,0.75,0.74,-0.01,,-1.34
6/7/2017,0.74,0.75,0.74,60,"3,708,666","2,748,026.95",0.75,6/7/2017,0.75,0.75,0,,-0.4
5/7/2017,0.74,0.75,0.74,92,"6,158,734","4,572,839.16",0.75,5/7/2017,0.74,0.75,0.01,,0.81
4/7/2017,0.75,0.75,0.74,86,"6,889,253","5,139,880.25",0.74,4/7/2017,0.75,0.74,-0.01,,-1.33
3/7/2017,0.75,0.76,0.75,104,"5,394,994","4,058,486.53",0.75,3/7/2017,0.74,0.75,0.01,,1.34
2/7/2017,0.76,0.77,0.74,111,"6,117,530","4,589,533.51",0.74,2/7/2017,0.76,0.74,-0.01,,-1.59
29/06/2017,0.77,0.77,0.76,99,"6,872,256","5,218,990.22",0.76,29/06/2017,0.77,0.76,-0.01,,-1.82
28/06/2017,0.78,0.78,0.76,118,"7,322,818","5,643,407.49",0.77,28/06/2017,0.76,0.77,0.01,,0.92
22/06/2017,0.78,0.78,0.76,159,"10,675,872","8,153,686.58",0.76,22/06/2017,0.79,0.76,-0.02,,-2.8
21/06/2017,0.77,0.79,0.77,67,"4,288,194","3,328,912.54",0.79,21/06/2017,0.79,0.79,0,,0
20/06/2017,0.78,0.79,0.78,113,"4,574,775","3,568,501.49",0.79,20/06/2017,0.79,0.79,-0.01,,-0.63
19/06/2017,0.78,0.79,0.77,101,"5,138,304","4,035,254.06",0.79,19/06/2017,0.78,0.79,0.01,,1.41
18/06/2017,0.79,0.79,0.78,81,"4,432,242","3,462,097.74",0.78,18/06/2017,0.79,0.78,-0.01,,-1.64
15/06/2017,0.8,0.81,0.78,242,"22,401,725","17,739,731.18",0.79,15/06/2017,0.79,0.79,0,,-0.13
14/06/2017,0.76,0.81,0.76,489,"53,827,328","42,527,989.03",0.79,14/06/2017,0.75,0.79,0.04,,5.45
13/06/2017,0.75,0.76,0.74,151,"10,971,128","8,223,006.85",0.75,13/06/2017,0.75,0.75,0,,0.27
12/6/2017,0.75,0.75,0.74,95,"7,092,847","5,285,598.99",0.75,12/6/2017,0.75,0.75,0,,-0.13
11/6/2017,0.75,0.75,0.74,73,"5,152,166","3,854,874.60",0.75,11/6/2017,0.75,0.75,0,,0.13
8/6/2017,0.77,0.77,0.75,152,"13,605,912","10,355,615.53",0.75,8/6/2017,0.77,0.75,-0.02,,-2.22
7/6/2017,0.76,0.77,0.75,231,"16,203,249","12,301,375.85",0.77,7/6/2017,0.75,0.77,0.02,,2.27
6/6/2017,0.76,0.76,0.74,89,"4,619,389","3,462,476.38",0.75,6/6/2017,0.75,0.75,0,,-0.53
5/6/2017,0.76,0.77,0.74,285,"27,364,976","20,496,828.33",0.75,5/6/2017,0.77,0.75,-0.02,,-2.33
4/6/2017,0.77,0.79,0.77,185,"10,319,649","8,056,780.49",0.77,4/6/2017,0.77,0.77,0,,0.26
1/6/2017,0.76,0.78,0.76,139,"6,457,466","4,966,796.17",0.77,1/6/2017,0.77,0.77,0.01,,0.65
31/05/2017,0.77,0.78,0.75,251,"29,407,990","22,479,038.03",0.77,31/05/2017,0.77,0.77,0,,-0.13
30/05/2017,0.75,0.78,0.75,334,"22,422,467","17,224,951.08",0.77,30/05/2017,0.75,0.77,0.02,,2.27
29/05/2017,0.74,0.76,0.74,218,"15,922,446","11,971,956.66",0.75,29/05/2017,0.75,0.75,0,,0.54
28/05/2017,0.76,0.77,0.73,170,"26,377,845","19,847,383.28",0.75,28/05/2017,0.76,0.75,-0.02,,-1.97
25/05/2017,0.79,0.79,0.75,278,"19,471,825","14,809,186.41",0.76,25/05/2017,0.78,0.76,-0.02,,-2.81
24/05/2017,0.8,0.81,0.78,256,"17,974,391","14,204,369.45",0.78,24/05/2017,0.81,0.78,-0.03,,-3.1
23/05/2017,0.82,0.82,0.81,215,"16,179,322","13,140,625.33",0.81,23/05/2017,0.83,0.81,-0.02,,-2.18
22/05/2017,0.83,0.84,0.81,168,"30,069,034","24,786,130.44",0.83,22/05/2017,0.83,0.83,0,,0
21/05/2017,0.83,0.84,0.81,224,"22,960,361","18,867,315.91",0.83,21/05/2017,0.82,0.83,0.01,,0.61
18/05/2017,0.84,0.84,0.82,154,"9,404,483","7,795,476.72",0.82,18/05/2017,0.86,0.82,-0.04,,-4.32
17/05/2017,0.86,0.86,0.84,121,"6,977,523","5,927,630.87",0.86,17/05/2017,0.85,0.86,0,,0.35
16/05/2017,0.82,0.85,0.81,506,"93,599,219","77,101,863.60",0.85,16/05/2017,0.83,0.85,0.03,,3.52
15/05/2017,0.88,0.88,0.82,276,"17,249,295","14,663,488.78",0.83,15/05/2017,0.87,0.83,-0.05,,-5.61
14/05/2017,0.9,0.91,0.87,180,"6,749,305","5,964,582.73",0.87,14/05/2017,0.9,0.87,-0.03,,-3.32
11/5/2017,0.91,0.92,0.9,182,"10,616,203","9,594,455.90",0.9,11/5/2017,0.91,0.9,-0.01,,-0.55
10/5/2017,0.93,0.93,0.9,273,"20,300,062","18,602,775.53",0.91,10/5/2017,0.96,0.91,-0.05,,-5.02
9/5/2017,0.94,0.96,0.94,141,"6,814,357","6,453,029.60",0.96,9/5/2017,0.94,0.96,0.02,,1.7
8/5/2017,0.95,0.96,0.94,178,"10,303,950","9,728,308.31",0.94,8/5/2017,0.95,0.94,-0.01,,-0.95
