Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0.43,0.43,0.43,5,"300,000","128,600.00",0.43,30/08/2017,0.42,0.43,0,,0.24
29/08/2017,0.42,0.43,0.42,18,"941,279","398,312.94",0.42,29/08/2017,0.44,0.42,-0.02,,-3.42
28/08/2017,0,0,0,0,0,0,0,27/08/2017,0.44,0.44,0,,0
27/08/2017,0.43,0.44,0.43,10,"451,304","194,664.81",0.44,27/08/2017,0.43,0.44,0.01,,1.62
24/08/2017,0.44,0.44,0.43,9,"306,006","132,839.59",0.43,24/08/2017,0.44,0.43,-0.01,,-1.59
23/08/2017,0.44,0.44,0.44,6,"553,239","240,886.97",0.44,23/08/2017,0.44,0.44,-0.01,,-1.13
22/08/2017,0.44,0.44,0.43,13,"482,154","211,085.38",0.44,22/08/2017,0.43,0.44,0.01,,2.78
21/08/2017,0.44,0.45,0.43,22,"1,115,000","492,561.50",0.43,21/08/2017,0.43,0.43,0.01,,1.65
20/08/2017,0.43,0.43,0.42,10,"657,426","279,704.62",0.43,20/08/2017,0.43,0.43,0,,0
17/08/2017,0.42,0.43,0.42,7,"436,055","184,488.94",0.43,17/08/2017,0.42,0.43,0.01,,1.19
16/08/2017,0.42,0.42,0.41,28,"2,151,115","902,052.63",0.42,16/08/2017,0.42,0.42,0,,0
15/08/2017,0.42,0.42,0.41,15,"1,152,959","484,368.91",0.42,15/08/2017,0.42,0.42,0,,-0.71
14/08/2017,0.43,0.43,0.42,16,"545,000","234,211.24",0.42,14/08/2017,0.45,0.42,-0.02,,-4.94
13/08/2017,0.45,0.45,0.43,15,"1,028,986","450,817.77",0.45,13/08/2017,0.45,0.45,-0.01,,-1.98
10/8/2017,0.44,0.45,0.44,10,"472,001","211,073.11",0.45,10/8/2017,0.45,0.45,0.01,,2.02
9/8/2017,0.44,0.45,0.44,6,"243,656","107,909.29",0.45,9/8/2017,0.45,0.45,0,,-0.22
8/8/2017,0.44,0.45,0.44,9,"503,618","223,805.69",0.45,8/8/2017,0.45,0.45,-0.01,,-1.76
7/8/2017,0.45,0.45,0.45,1,"31,482","14,292.83",0.45,7/8/2017,0.45,0.45,0,,0.89
6/8/2017,0.46,0.46,0.45,10,"584,160","265,762.52",0.45,6/8/2017,0.45,0.45,0,,-0.66
3/8/2017,0.45,0.45,0.44,18,"766,684","341,517.94",0.45,3/8/2017,0.45,0.45,0,,0.67
2/8/2017,0.45,0.45,0.45,6,"440,168","198,075.60",0.45,2/8/2017,0.45,0.45,0,,-0.44
1/8/2017,0.45,0.46,0.45,13,"934,654","423,163.61",0.45,1/8/2017,0.45,0.45,0,,0
31/07/2017,0.45,0.46,0.45,12,"712,317","323,147.14",0.45,31/07/2017,0.46,0.45,-0.01,,-1.53
30/07/2017,0.45,0.46,0.45,23,"1,378,795","625,317.29",0.46,30/07/2017,0.46,0.46,0,,-0.22
27/07/2017,0.47,0.47,0.46,14,"674,270","310,278.64",0.46,27/07/2017,0.47,0.46,-0.01,,-1.08
26/07/2017,0.47,0.48,0.46,67,"6,125,086","2,866,289.24",0.47,26/07/2017,0.46,0.47,0.01,,1.09
25/07/2017,0.45,0.47,0.45,98,"5,298,243","2,427,674.88",0.46,25/07/2017,0.45,0.46,0.02,,3.37
24/07/2017,0.45,0.45,0.44,18,"599,352","266,251.08",0.45,24/07/2017,0.44,0.45,0,,0.45
23/07/2017,0.44,0.45,0.44,24,"1,798,966","793,187.04",0.44,23/07/2017,0.45,0.44,0,,-0.45
20/07/2017,0.45,0.45,0.43,4,"143,327","63,806.44",0.45,20/07/2017,0.45,0.45,0,,-0.67
19/07/2017,0.45,0.45,0.43,24,"2,002,105","884,989.28",0.45,19/07/2017,0.45,0.45,0,,0.45
18/07/2017,0.45,0.46,0.45,24,"1,080,443","487,945.53",0.45,18/07/2017,0.45,0.45,0,,-0.67
17/07/2017,0.45,0.45,0.44,20,"1,140,600","503,828.69",0.45,17/07/2017,0.44,0.45,0.01,,1.13
16/07/2017,0.45,0.46,0.44,8,"248,482","110,314.58",0.44,16/07/2017,0.45,0.44,-0.01,,-1.33
13/07/2017,0.45,0.45,0.45,14,"759,600","340,971.00",0.45,13/07/2017,0.45,0.45,0,,0
12/7/2017,0.45,0.46,0.45,17,"1,234,621","553,694.24",0.45,12/7/2017,0.46,0.45,-0.01,,-1.96
11/7/2017,0.43,0.46,0.43,101,"5,475,839","2,454,947.28",0.46,11/7/2017,0.43,0.46,0.03,,6.99
10/7/2017,0.44,0.44,0.42,22,"1,183,917","508,965.09",0.43,10/7/2017,0.43,0.43,-0.01,,-1.15
9/7/2017,0.43,0.43,0.43,7,"230,065","99,481.99",0.43,9/7/2017,0.43,0.43,0,,0.93
6/7/2017,0,0,0,0,0,0,0,5/7/2017,0.43,0.43,0,,0
5/7/2017,0.43,0.44,0.42,23,"1,450,000","622,072.28",0.43,5/7/2017,0.43,0.43,0,,-0.46
4/7/2017,0.43,0.44,0.43,14,"367,786","159,595.77",0.43,4/7/2017,0.45,0.43,-0.02,,-3.57
3/7/2017,0.45,0.45,0.45,2,"55,000","24,665.00",0.45,3/7/2017,0.44,0.45,0.01,,1.82
2/7/2017,0.46,0.46,0.44,11,"405,244","179,407.32",0.44,2/7/2017,0.45,0.44,-0.01,,-1.79
29/06/2017,0.42,0.45,0.42,14,"1,155,000","502,965.17",0.45,29/06/2017,0.44,0.45,0.01,,1.59
28/06/2017,0.43,0.44,0.43,4,"196,900","86,433.70",0.44,28/06/2017,0.44,0.44,0.01,,1.38
22/06/2017,0.43,0.44,0.41,26,"1,553,143","659,223.46",0.44,22/06/2017,0.45,0.44,-0.02,,-3.33
21/06/2017,0.45,0.45,0.45,3,"115,000","51,590.00",0.45,21/06/2017,0.45,0.45,0,,0.67
20/06/2017,0.46,0.46,0.45,3,"120,000","54,045.00",0.45,20/06/2017,0.45,0.45,-0.01,,-1.11
19/06/2017,0.45,0.45,0.45,4,"225,000","101,700.00",0.45,19/06/2017,0.46,0.45,-0.01,,-1.53
18/06/2017,0.47,0.47,0.45,15,"685,490","314,581.50",0.46,18/06/2017,0.45,0.46,0.01,,1.32
15/06/2017,0.46,0.46,0.42,30,"4,205,564","1,875,756.02",0.45,15/06/2017,0.47,0.45,-0.01,,-2.58
14/06/2017,0.46,0.47,0.45,31,"1,933,156","891,496.18",0.47,14/06/2017,0.46,0.47,0.01,,1.31
13/06/2017,0.44,0.47,0.44,16,"609,128","280,288.37",0.46,13/06/2017,0.46,0.46,0,,-0.86
12/6/2017,0.46,0.46,0.45,12,"512,031","231,613.91",0.46,12/6/2017,0.46,0.46,0.01,,1.54
11/6/2017,0.47,0.47,0.46,30,"2,083,244","968,461.45",0.46,11/6/2017,0.46,0.46,0,,-0.22
8/6/2017,0.46,0.47,0.46,49,"2,502,653","1,155,349.56",0.46,8/6/2017,0.45,0.46,0.01,,1.78
7/6/2017,0.44,0.46,0.44,12,"780,550","350,754.70",0.45,7/6/2017,0.43,0.45,0.02,,3.7
6/6/2017,0.44,0.45,0.43,16,"914,474","400,938.76",0.43,6/6/2017,0.45,0.43,-0.02,,-3.99
5/6/2017,0.46,0.47,0.43,71,"4,120,504","1,875,855.87",0.45,5/6/2017,0.46,0.45,-0.01,,-2.38
4/6/2017,0.44,0.47,0.44,154,"8,647,458","3,965,076.64",0.46,4/6/2017,0.43,0.46,0.04,,8.71
1/6/2017,0.44,0.44,0.42,6,"172,447","73,799.56",0.43,1/6/2017,0.42,0.43,0,,0.24
31/05/2017,0.44,0.44,0.42,5,"144,606","61,786.63",0.42,31/05/2017,0.43,0.42,-0.01,,-1.4
30/05/2017,0.43,0.43,0.43,3,"120,000","51,158.34",0.43,30/05/2017,0.43,0.43,0,,0
29/05/2017,0.42,0.43,0.42,3,"30,800","12,944.00",0.43,29/05/2017,0.42,0.43,0.01,,2.38
28/05/2017,0.42,0.42,0.42,1,500,210,0.42,28/05/2017,0.41,0.42,0.01,,3.45
25/05/2017,0.41,0.41,0.41,3,"95,000","38,630.00",0.41,25/05/2017,0.42,0.41,-0.01,,-2.64
24/05/2017,0,0,0,0,0,0,0,23/05/2017,0.42,0.42,0,,0
23/05/2017,0.42,0.42,0.42,3,"204,841","85,468.70",0.42,23/05/2017,0.44,0.42,-0.02,,-4.36
22/05/2017,0.43,0.44,0.42,3,"270,100","114,683.60",0.44,22/05/2017,0.43,0.44,0,,0.93
21/05/2017,0.42,0.43,0.42,2,"3,788","1,572.87",0.43,21/05/2017,0.42,0.43,0.01,,2.13
18/05/2017,0.42,0.42,0.42,1,"27,150","11,484.45",0.42,18/05/2017,0.44,0.42,-0.01,,-2.98
17/05/2017,0.44,0.44,0.43,3,"26,000","11,086.90",0.44,17/05/2017,0.43,0.44,0,,0.46
16/05/2017,0.42,0.43,0.41,13,"360,683","153,630.83",0.43,16/05/2017,0.44,0.43,0,,-0.46
15/05/2017,0.44,0.44,0.42,48,"2,695,221","1,150,193.75",0.44,15/05/2017,0.44,0.44,-0.01,,-1.36
14/05/2017,0.45,0.46,0.44,59,"2,338,945","1,053,834.12",0.44,14/05/2017,0.45,0.44,-0.01,,-1.56
11/5/2017,0.44,0.45,0.44,20,"828,349","368,857.47",0.45,11/5/2017,0.44,0.45,0.01,,2.28
10/5/2017,0.42,0.44,0.41,50,"2,518,707","1,090,406.26",0.44,10/5/2017,0.42,0.44,0.02,,5.28
9/5/2017,0.42,0.42,0.41,5,"199,999","82,829.58",0.42,9/5/2017,0.43,0.42,-0.01,,-2.11
8/5/2017,0.41,0.43,0.41,13,"701,999","293,391.59",0.43,8/5/2017,0.42,0.43,0.01,,2.4
7/5/2017,0.46,0.46,0.42,25,"1,452,690","623,012.68",0.42,7/5/2017,0.46,0.42,-0.04,,-9.57
4/5/2017,0.48,0.48,0.45,14,"650,192","299,526.55",0.46,4/5/2017,0.46,0.46,0,,-0.43
3/5/2017,0.47,0.47,0.46,33,"1,118,100","520,549.10",0.46,3/5/2017,0.48,0.46,-0.02,,-3.95
2/5/2017,0.5,0.51,0.48,10,"435,493","212,117.13",0.48,2/5/2017,0.49,0.48,-0.01,,-1.43
1/5/2017,0.49,0.49,0.48,7,"325,583","157,320.42",0.49,1/5/2017,0.49,0.49,0,,-0.61
30/04/2017,0.49,0.51,0.48,38,"1,311,542","653,220.46",0.49,30/04/2017,0.49,0.49,0,,0.2
27/04/2017,0,0,0,0,0,0,0,26/04/2017,0.49,0.49,0,,0
26/04/2017,0.47,0.49,0.47,12,"630,315","300,068.82",0.49,26/04/2017,0.47,0.49,0.03,,5.38
25/04/2017,0.46,0.48,0.46,10,"580,850","272,744.50",0.47,25/04/2017,0.47,0.47,0,,-0.85
24/04/2017,0.47,0.48,0.47,10,"565,560","264,758.76",0.47,24/04/2017,0.47,0.47,0,,0.86
20/04/2017,0.48,0.48,0.46,5,"155,658","73,897.53",0.47,20/04/2017,0.48,0.47,-0.02,,-3.12
19/04/2017,0.49,0.49,0.47,17,"657,723","315,996.69",0.48,19/04/2017,0.49,0.48,-0.01,,-2.44
18/04/2017,0.5,0.5,0.49,5,"209,749","103,485.52",0.49,18/04/2017,0.48,0.49,0.01,,2.07
17/04/2017,0.5,0.5,0.48,4,"97,231","46,883.72",0.48,17/04/2017,0.49,0.48,0,,-0.62
16/04/2017,0.49,0.49,0.48,9,"646,533","313,595.05",0.49,16/04/2017,0.49,0.49,-0.01,,-1.62
13/04/2017,0.5,0.51,0.49,7,"316,150","159,263.46",0.49,13/04/2017,0.52,0.49,-0.03,,-4.83
12/4/2017,0.51,0.52,0.51,10,"638,614","323,629.68",0.52,12/4/2017,0.51,0.52,0.01,,2.17
11/4/2017,0.52,0.53,0.51,9,"419,000","214,256.65",0.51,11/4/2017,0.51,0.51,0,,-0.59
10/4/2017,0.51,0.53,0.5,55,"3,102,159","1,598,025.75",0.51,10/4/2017,0.5,0.51,0.01,,2.41
