Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
24/07/2017,0.45,0.45,0.45,42,"2,997,263","1,348,157.77",0.45,24/07/2017,0.45,0.45,0,,0.89
23/07/2017,0.45,0.46,0.45,98,"8,077,336","3,639,424.63",0.45,23/07/2017,0.45,0.45,0,,-0.44
20/07/2017,0.45,0.45,0.45,80,"7,969,734","3,568,860.49",0.45,20/07/2017,0.45,0.45,0,,0.67
19/07/2017,0.45,0.46,0.45,59,"5,499,309","2,466,898.81",0.45,19/07/2017,0.45,0.45,-0.01,,-1.54
18/07/2017,0.46,0.47,0.44,142,"16,789,973","7,656,076.92",0.45,18/07/2017,0.46,0.45,-0.01,,-1.73
17/07/2017,0.45,0.48,0.45,580,"74,585,571","34,638,496.53",0.46,17/07/2017,0.45,0.46,0.02,,3.36
16/07/2017,0.45,0.45,0.44,38,"3,655,593","1,619,981.22",0.45,16/07/2017,0.45,0.45,0,,0.45
13/07/2017,0.44,0.45,0.43,100,"10,872,778","4,817,520.00",0.45,13/07/2017,0.44,0.45,0.01,,1.14
12/7/2017,0.44,0.45,0.44,256,"27,476,993","12,170,924.11",0.44,12/7/2017,0.43,0.44,0.01,,2.33
11/7/2017,0.42,0.43,0.42,73,"6,453,819","2,769,236.33",0.43,11/7/2017,0.43,0.43,0.01,,1.18
10/7/2017,0.42,0.43,0.42,41,"2,934,425","1,254,403.21",0.43,10/7/2017,0.43,0.43,0,,0
9/7/2017,0.42,0.43,0.42,46,"2,407,562","1,017,497.33",0.43,9/7/2017,0.42,0.43,0.01,,1.19
6/7/2017,0.43,0.43,0.42,40,"9,206,285","3,849,643.71",0.42,6/7/2017,0.43,0.42,-0.01,,-1.18
5/7/2017,0.42,0.43,0.42,71,"4,816,210","2,042,486.75",0.43,5/7/2017,0.42,0.43,0,,0.71
4/7/2017,0.43,0.44,0.42,61,"3,230,595","1,381,607.46",0.42,4/7/2017,0.43,0.42,-0.01,,-2.54
3/7/2017,0.42,0.44,0.42,170,"14,929,835","6,451,024.86",0.43,3/7/2017,0.42,0.43,0.02,,4.34
2/7/2017,0.42,0.42,0.42,28,"1,991,831","832,797.33",0.42,2/7/2017,0.41,0.42,0,,0.48
29/06/2017,0.42,0.43,0.41,81,"6,741,114","2,827,581.85",0.41,29/06/2017,0.41,0.41,0,,0.73
28/06/2017,0.42,0.43,0.4,73,"6,068,019","2,477,492.84",0.41,28/06/2017,0.42,0.41,-0.01,,-2.15
22/06/2017,0.42,0.43,0.42,66,"6,298,705","2,642,557.45",0.42,22/06/2017,0.43,0.42,-0.01,,-1.41
21/06/2017,0.43,0.44,0.43,39,"3,654,469","1,569,200.92",0.43,21/06/2017,0.44,0.43,-0.01,,-2.3
20/06/2017,0.44,0.44,0.43,32,"1,816,990","791,736.90",0.44,20/06/2017,0.44,0.44,-0.01,,-1.14
19/06/2017,0.44,0.44,0.44,32,"1,695,362","744,267.08",0.44,19/06/2017,0.44,0.44,0,,0.23
18/06/2017,0.44,0.44,0.44,25,"1,847,032","815,885.69",0.44,18/06/2017,0.44,0.44,0,,0.23
15/06/2017,0.44,0.44,0.44,61,"4,839,901","2,123,703.02",0.44,15/06/2017,0.44,0.44,-0.01,,-1.35
14/06/2017,0.45,0.46,0.44,115,"12,513,006","5,621,314.21",0.44,14/06/2017,0.44,0.44,0,,0.68
13/06/2017,0.44,0.45,0.44,116,"8,894,015","3,947,562.10",0.44,13/06/2017,0.44,0.44,0,,0.46
12/6/2017,0.44,0.45,0.44,60,"4,159,106","1,827,900.38",0.44,12/6/2017,0.44,0.44,0,,-0.9
11/6/2017,0.44,0.45,0.44,90,"8,071,719","3,599,118.64",0.44,11/6/2017,0.44,0.44,0.01,,1.14
8/6/2017,0.44,0.44,0.43,90,"7,812,639","3,426,979.01",0.44,8/6/2017,0.44,0.44,0,,-0.45
7/6/2017,0.44,0.45,0.44,61,"4,432,602","1,955,707.27",0.44,7/6/2017,0.44,0.44,0,,0.23
6/6/2017,0.44,0.44,0.43,55,"3,203,243","1,402,016.46",0.44,6/6/2017,0.44,0.44,0,,-0.23
5/6/2017,0.43,0.44,0.42,194,"17,045,493","7,322,819.03",0.44,5/6/2017,0.44,0.44,0,,0
4/6/2017,0.45,0.46,0.43,294,"24,018,949","10,732,365.28",0.44,4/6/2017,0.45,0.44,-0.01,,-1.79
1/6/2017,0.43,0.46,0.42,720,"62,562,788","27,890,803.54",0.45,1/6/2017,0.43,0.45,0.02,,5.16
31/05/2017,0.4,0.44,0.4,504,"48,569,020","20,807,077.51",0.43,31/05/2017,0.4,0.43,0.02,,5.97
30/05/2017,0.4,0.41,0.4,44,"3,096,011","1,241,308.16",0.4,30/05/2017,0.4,0.4,0.01,,1.77
29/05/2017,0.39,0.4,0.39,32,"2,081,394","827,788.22",0.4,29/05/2017,0.39,0.4,0,,0.25
28/05/2017,0.39,0.41,0.39,41,"2,606,800","1,031,639.88",0.39,28/05/2017,0.4,0.39,0,,-0.76
25/05/2017,0.41,0.41,0.39,44,"2,957,561","1,176,176.34",0.4,25/05/2017,0.41,0.4,-0.01,,-3.17
24/05/2017,0.41,0.41,0.41,27,"2,360,200","968,385.43",0.41,24/05/2017,0.41,0.41,0,,0.24
23/05/2017,0.42,0.42,0.41,32,"4,210,939","1,734,557.15",0.41,23/05/2017,0.41,0.41,0,,-0.73
22/05/2017,0.42,0.42,0.41,88,"7,235,159","3,018,203.31",0.41,22/05/2017,0.42,0.41,-0.01,,-1.44
21/05/2017,0.41,0.42,0.41,90,"6,008,343","2,481,376.28",0.42,21/05/2017,0.41,0.42,0.01,,3.21
18/05/2017,0.41,0.41,0.4,93,"5,550,459","2,262,962.63",0.41,18/05/2017,0.41,0.41,-0.01,,-1.46
17/05/2017,0.41,0.41,0.41,60,"3,857,803","1,586,371.49",0.41,17/05/2017,0.41,0.41,0,,-0.48
16/05/2017,0.42,0.42,0.41,150,"13,181,142","5,417,718.72",0.41,16/05/2017,0.41,0.41,0.01,,1.47
15/05/2017,0.42,0.43,0.41,131,"9,875,367","4,091,153.55",0.41,15/05/2017,0.42,0.41,-0.02,,-4.01
14/05/2017,0.42,0.44,0.42,33,"1,962,596","839,995.97",0.42,14/05/2017,0.43,0.42,-0.01,,-1.4
11/5/2017,0.43,0.44,0.43,35,"1,750,825","756,138.52",0.43,11/5/2017,0.43,0.43,0,,0
10/5/2017,0.43,0.44,0.43,30,"1,842,756","791,181.20",0.43,10/5/2017,0.43,0.43,0,,-0.69
9/5/2017,0.43,0.43,0.43,19,"1,281,479","548,914.47",0.43,9/5/2017,0.44,0.43,0,,-0.46
8/5/2017,0.43,0.44,0.42,61,"5,398,075","2,319,988.21",0.44,8/5/2017,0.43,0.44,0.01,,1.16
7/5/2017,0.44,0.44,0.42,76,"8,030,175","3,443,947.68",0.43,7/5/2017,0.45,0.43,-0.02,,-3.59
4/5/2017,0.45,0.45,0.44,36,"3,742,107","1,665,428.44",0.45,4/5/2017,0.45,0.45,-0.01,,-1.11
3/5/2017,0.45,0.46,0.45,56,"5,255,193","2,378,034.23",0.45,3/5/2017,0.45,0.45,0,,0.67
2/5/2017,0.45,0.46,0.45,46,"3,893,730","1,753,730.32",0.45,2/5/2017,0.45,0.45,0,,-0.44
1/5/2017,0.45,0.46,0.45,46,"2,994,150","1,349,978.93",0.45,1/5/2017,0.45,0.45,0,,-0.22
30/04/2017,0.46,0.46,0.45,65,"5,104,397","2,305,883.48",0.45,30/04/2017,0.45,0.45,0,,-0.44
27/04/2017,0.45,0.46,0.45,72,"6,750,941","3,050,636.76",0.45,27/04/2017,0.45,0.45,0,,-0.22
26/04/2017,0.45,0.46,0.45,71,"4,461,033","2,018,670.21",0.45,26/04/2017,0.45,0.45,0.01,,1.57
25/04/2017,0.45,0.46,0.45,70,"4,248,400","1,928,722.33",0.45,25/04/2017,0.45,0.45,-0.01,,-1.54
24/04/2017,0.47,0.47,0.45,47,"3,510,800","1,620,827.25",0.45,24/04/2017,0.46,0.45,-0.01,,-1.3
20/04/2017,0.46,0.47,0.46,89,"5,928,270","2,750,321.47",0.46,20/04/2017,0.47,0.46,-0.01,,-1.08
19/04/2017,0.45,0.47,0.45,184,"22,419,578","10,347,041.20",0.47,19/04/2017,0.45,0.47,0.02,,3.33
18/04/2017,0.45,0.45,0.44,89,"8,586,310","3,833,059.84",0.45,18/04/2017,0.44,0.45,0.01,,2.97
17/04/2017,0.43,0.45,0.43,104,"10,694,989","4,720,620.21",0.44,17/04/2017,0.44,0.44,0,,0
16/04/2017,0.46,0.46,0.43,142,"12,134,470","5,358,614.80",0.44,16/04/2017,0.46,0.44,-0.02,,-5.21
13/04/2017,0.47,0.47,0.46,93,"11,057,443","5,087,582.02",0.46,13/04/2017,0.47,0.46,-0.01,,-1.28
12/4/2017,0.47,0.48,0.47,130,"12,141,274","5,731,284.94",0.47,12/4/2017,0.48,0.47,-0.01,,-1.68
11/4/2017,0.47,0.48,0.47,243,"29,299,219","13,935,727.13",0.48,11/4/2017,0.47,0.48,0.01,,1.93
10/4/2017,0.48,0.48,0.46,95,"7,501,089","3,510,727.57",0.47,10/4/2017,0.48,0.47,-0.01,,-2.1
9/4/2017,0.48,0.49,0.47,178,"20,830,196","9,998,128.77",0.48,9/4/2017,0.48,0.48,-0.01,,-1.45
6/4/2017,0.47,0.49,0.47,628,"69,388,433","33,326,450.48",0.48,6/4/2017,0.47,0.48,0.02,,3.21
5/4/2017,0.47,0.47,0.46,104,"9,398,412","4,402,554.16",0.47,5/4/2017,0.47,0.47,0,,0
4/4/2017,0.47,0.47,0.47,176,"13,633,073","6,409,609.15",0.47,4/4/2017,0.47,0.47,0,,-0.64
3/4/2017,0.46,0.48,0.45,358,"40,406,261","18,834,785.58",0.47,3/4/2017,0.46,0.47,0.01,,2.39
2/4/2017,0.45,0.47,0.45,365,"30,717,734","14,164,641.55",0.46,2/4/2017,0.44,0.46,0.02,,3.84
30/03/2017,0.44,0.45,0.44,161,"12,751,153","5,630,000.90",0.44,30/03/2017,0.44,0.44,0,,0
29/03/2017,0.45,0.45,0.44,83,"7,627,178","3,407,793.91",0.44,29/03/2017,0.44,0.44,0,,-0.23
28/03/2017,0.45,0.45,0.44,61,"4,324,492","1,932,376.96",0.44,28/03/2017,0.45,0.44,-0.01,,-1.33
27/03/2017,0.45,0.46,0.45,82,"6,139,263","2,767,431.59",0.45,27/03/2017,0.46,0.45,-0.01,,-1.75
26/03/2017,0.46,0.46,0.46,95,"7,669,320","3,503,287.06",0.46,26/03/2017,0.46,0.46,0,,0
23/03/2017,0.47,0.47,0.46,128,"11,834,738","5,468,854.52",0.46,23/03/2017,0.46,0.46,0,,-0.65
22/03/2017,0.46,0.47,0.46,155,"15,270,006","7,011,240.01",0.46,22/03/2017,0.46,0.46,0,,-0.22
21/03/2017,0.47,0.48,0.46,131,"11,506,520","5,383,273.40",0.46,21/03/2017,0.47,0.46,-0.01,,-1.49
20/03/2017,0.47,0.48,0.47,289,"32,722,729","15,508,257.05",0.47,20/03/2017,0.47,0.47,0,,-0.42
19/03/2017,0.48,0.49,0.47,518,"50,057,963","23,775,112.64",0.47,19/03/2017,0.47,0.47,0,,0.21
16/03/2017,0.47,0.48,0.43,"1,410","220,251,406","99,629,616.61",0.47,16/03/2017,0.47,0.47,0,,-0.21
15/03/2017,0.46,0.48,0.46,161,"9,065,166","4,283,400.29",0.47,15/03/2017,0.47,0.47,0,,0.64
14/03/2017,0.51,0.52,0.47,701,"63,707,452","30,774,936.10",0.47,14/03/2017,0.52,0.47,-0.05,,-10
13/03/2017,0.53,0.55,0.52,121,"8,268,809","4,370,134.22",0.52,13/03/2017,0.54,0.52,-0.02,,-3.53
12/3/2017,0.54,0.54,0.53,48,"2,119,294","1,132,560.82",0.54,12/3/2017,0.55,0.54,-0.01,,-2
9/3/2017,0.55,0.55,0.53,55,"2,857,158","1,538,475.45",0.55,9/3/2017,0.54,0.55,0.01,,1.1
8/3/2017,0.56,0.56,0.54,18,"688,486","379,010.30",0.54,8/3/2017,0.55,0.54,0,,-0.55
7/3/2017,0.55,0.57,0.54,124,"8,602,347","4,776,572.16",0.55,7/3/2017,0.54,0.55,0.01,,1.3
6/3/2017,0.55,0.56,0.54,61,"3,872,210","2,116,761.94",0.54,6/3/2017,0.56,0.54,-0.02,,-2.7
5/3/2017,0.56,0.56,0.55,48,"2,382,565","1,316,619.44",0.56,5/3/2017,0.56,0.56,-0.01,,-1.07
