Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
8/8/2017,0.63,0.64,0.61,39,"1,941,018","1,208,348.90",0.63,8/8/2017,0.63,0.63,0,,-0.64
7/8/2017,0.66,0.66,0.6,85,"5,941,629","3,691,945.71",0.63,7/8/2017,0.66,0.63,-0.03,,-4.98
6/8/2017,0.66,0.66,0.65,16,"529,259","347,595.16",0.66,6/8/2017,0.67,0.66,0,,-0.6
3/8/2017,0.67,0.68,0.66,124,"7,758,755","5,228,284.51",0.67,3/8/2017,0.67,0.67,0,,-0.6
2/8/2017,0.69,0.69,0.67,74,"4,036,068","2,736,622.38",0.67,2/8/2017,0.69,0.67,-0.02,,-3.46
1/8/2017,0.7,0.7,0.69,24,"1,543,885","1,074,339.54",0.69,1/8/2017,0.7,0.69,-0.01,,-1.28
31/07/2017,0.7,0.71,0.7,14,"577,165","407,168.82",0.7,31/07/2017,0.7,0.7,0,,0.43
30/07/2017,0.7,0.71,0.69,33,"2,111,595","1,480,522.36",0.7,30/07/2017,0.7,0.7,0,,0
27/07/2017,0.72,0.72,0.7,15,"1,829,344","1,292,833.52",0.7,27/07/2017,0.71,0.7,-0.01,,-1.69
26/07/2017,0.72,0.73,0.71,89,"8,217,346","5,938,058.76",0.71,26/07/2017,0.71,0.71,0,,0.28
25/07/2017,0.7,0.72,0.7,84,"7,814,467","5,580,746.35",0.71,25/07/2017,0.7,0.71,0.01,,1.43
24/07/2017,0.69,0.71,0.69,84,"5,712,185","4,014,664.44",0.7,24/07/2017,0.69,0.7,0.01,,1.45
23/07/2017,0.68,0.69,0.67,43,"2,416,975","1,643,001.09",0.69,23/07/2017,0.69,0.69,0.01,,0.73
20/07/2017,0.68,0.69,0.68,20,"748,689","511,098.41",0.69,20/07/2017,0.69,0.69,-0.01,,-0.72
19/07/2017,0.7,0.7,0.69,22,"1,152,225","797,575.16",0.69,19/07/2017,0.69,0.69,0,,-0.58
18/07/2017,0.7,0.71,0.69,51,"2,749,876","1,937,514.30",0.69,18/07/2017,0.7,0.69,0,,-0.14
17/07/2017,0.7,0.71,0.69,62,"4,666,283","3,276,311.53",0.7,17/07/2017,0.71,0.7,-0.01,,-1.56
16/07/2017,0.7,0.71,0.7,41,"1,615,541","1,133,944.54",0.71,16/07/2017,0.7,0.71,0,,0.57
13/07/2017,0.71,0.71,0.7,42,"1,972,147","1,386,601.59",0.7,13/07/2017,0.71,0.7,0,,-0.57
12/7/2017,0.72,0.72,0.7,53,"3,241,180","2,304,329.15",0.71,12/7/2017,0.72,0.71,-0.01,,-1.94
11/7/2017,0.72,0.74,0.72,122,"8,868,571","6,470,299.87",0.72,11/7/2017,0.72,0.72,0,,-0.28
10/7/2017,0.73,0.74,0.72,54,"3,990,513","2,894,594.01",0.72,10/7/2017,0.73,0.72,-0.01,,-1.37
9/7/2017,0.72,0.75,0.71,119,"9,069,491","6,680,452.43",0.73,9/7/2017,0.72,0.73,0.01,,1.53
6/7/2017,0.72,0.74,0.71,82,"3,778,184","2,746,045.18",0.72,6/7/2017,0.72,0.72,0,,0.14
5/7/2017,0.71,0.74,0.71,78,"4,378,929","3,152,646.76",0.72,5/7/2017,0.71,0.72,0.01,,1.41
4/7/2017,0.71,0.72,0.69,125,"8,639,949","6,067,805.60",0.71,4/7/2017,0.7,0.71,0.01,,1.14
3/7/2017,0.69,0.73,0.69,63,"3,994,885","2,832,997.91",0.7,3/7/2017,0.7,0.7,0.01,,0.72
2/7/2017,0.7,0.7,0.69,22,"1,025,000","710,372.62",0.7,2/7/2017,0.69,0.7,0.01,,1.01
29/06/2017,0.69,0.71,0.68,21,"1,131,861","783,383.77",0.69,29/06/2017,0.7,0.69,-0.01,,-1.43
28/06/2017,0.69,0.71,0.69,42,"1,997,053","1,396,652.33",0.7,28/06/2017,0.69,0.7,0.01,,1.45
22/06/2017,0.73,0.74,0.69,102,"5,704,469","4,028,751.27",0.69,22/06/2017,0.75,0.69,-0.06,,-8
21/06/2017,0.76,0.78,0.73,54,"4,950,141","3,712,726.83",0.75,21/06/2017,0.77,0.75,-0.02,,-2.6
20/06/2017,0.78,0.79,0.77,35,"1,640,172","1,264,399.56",0.77,20/06/2017,0.79,0.77,-0.02,,-2.28
19/06/2017,0.81,0.81,0.78,89,"5,037,921","3,977,965.70",0.79,19/06/2017,0.81,0.79,-0.02,,-2.35
18/06/2017,0.78,0.81,0.78,221,"20,877,834","16,620,935.21",0.81,18/06/2017,0.78,0.81,0.03,,3.46
15/06/2017,0.78,0.8,0.76,106,"7,122,388","5,564,127.78",0.78,15/06/2017,0.78,0.78,0,,0.39
14/06/2017,0.77,0.78,0.76,83,"4,597,283","3,539,076.05",0.78,14/06/2017,0.77,0.78,0.01,,0.91
13/06/2017,0.73,0.79,0.73,241,"22,158,506","16,976,360.81",0.77,13/06/2017,0.74,0.77,0.03,,4.05
12/6/2017,0.73,0.75,0.71,80,"5,459,744","4,004,219.10",0.74,12/6/2017,0.73,0.74,0.01,,1.37
11/6/2017,0.75,0.77,0.73,212,"15,848,749","11,864,601.45",0.73,11/6/2017,0.74,0.73,-0.01,,-1.35
8/6/2017,0.71,0.75,0.71,351,"31,482,797","23,009,106.95",0.74,8/6/2017,0.7,0.74,0.04,,5.71
7/6/2017,0.67,0.72,0.67,121,"9,144,374","6,361,188.12",0.7,7/6/2017,0.67,0.7,0.03,,4.79
6/6/2017,0.68,0.7,0.65,86,"3,167,838","2,153,843.05",0.67,6/6/2017,0.68,0.67,-0.01,,-1.76
5/6/2017,0.66,0.72,0.65,323,"21,849,026","14,990,490.43",0.68,5/6/2017,0.66,0.68,0.03,,3.82
4/6/2017,0.57,0.66,0.57,248,"19,461,407","12,135,282.99",0.66,4/6/2017,0.57,0.66,0.09,,14.91
1/6/2017,0.55,0.57,0.54,38,"1,628,600","921,949.66",0.57,1/6/2017,0.56,0.57,0.01,,2.15
31/05/2017,0.53,0.56,0.53,25,"776,256","423,749.16",0.56,31/05/2017,0.56,0.56,0,,-0.36
30/05/2017,0.55,0.56,0.53,17,"674,781","363,054.09",0.56,30/05/2017,0.55,0.56,0.01,,1.27
29/05/2017,0.55,0.56,0.55,7,"414,086","228,643.10",0.55,29/05/2017,0.57,0.55,-0.02,,-2.98
28/05/2017,0,0,0,0,0,0,0,25/05/2017,0.57,0.57,0,,0
25/05/2017,0.58,0.59,0.56,19,"1,101,400","627,130.77",0.57,25/05/2017,0.59,0.57,-0.02,,-3.39
24/05/2017,0,0,0,0,0,0,0,23/05/2017,0.59,0.59,0,,0
23/05/2017,0.58,0.6,0.58,10,"643,543","373,724.06",0.59,23/05/2017,0.58,0.59,0.01,,2.08
22/05/2017,0.56,0.6,0.56,46,"3,887,506","2,258,650.52",0.58,22/05/2017,0.6,0.58,-0.02,,-3.67
21/05/2017,0.6,0.61,0.57,12,"661,760","395,206.51",0.6,21/05/2017,0.59,0.6,0.01,,1.69
18/05/2017,0,0,0,0,0,0,0,15/05/2017,0.59,0.59,0,,0
17/05/2017,0,0,0,0,0,0,0,15/05/2017,0.59,0.59,0,,0
16/05/2017,0,0,0,0,0,0,0,15/05/2017,0.59,0.59,0,,0
15/05/2017,0.58,0.6,0.57,39,"2,152,148","1,255,235.39",0.59,15/05/2017,0.59,0.59,0,,-0.34
14/05/2017,0.58,0.62,0.58,89,"5,336,036","3,200,836.99",0.59,14/05/2017,0.58,0.59,0.02,,2.78
11/5/2017,0.56,0.58,0.56,19,"563,798","320,186.78",0.58,11/5/2017,0.55,0.58,0.02,,4.35
10/5/2017,0.52,0.56,0.52,16,"599,914","324,454.35",0.55,10/5/2017,0.54,0.55,0.01,,2.22
9/5/2017,0.54,0.54,0.53,8,"671,842","360,754.54",0.54,9/5/2017,0.55,0.54,-0.01,,-1.64
8/5/2017,0.55,0.55,0.54,15,"853,490","463,956.38",0.55,8/5/2017,0.57,0.55,-0.02,,-3.68
7/5/2017,0.59,0.59,0.55,10,"379,000","217,062.00",0.57,7/5/2017,0.57,0.57,0,,-0.7
4/5/2017,0.58,0.59,0.57,10,"317,500","184,260.74",0.57,4/5/2017,0.58,0.57,-0.01,,-1.37
3/5/2017,0.58,0.59,0.58,19,"845,376","490,678.13",0.58,3/5/2017,0.61,0.58,-0.03,,-4.59
2/5/2017,0.6,0.61,0.6,2,"16,000","9,610.00",0.61,2/5/2017,0.62,0.61,-0.01,,-1.93
1/5/2017,0.6,0.62,0.6,10,"322,000","193,975.00",0.62,1/5/2017,0.6,0.62,0.02,,2.98
30/04/2017,0.6,0.63,0.59,73,"7,220,219","4,427,355.60",0.6,30/04/2017,0.58,0.6,0.03,,5.04
27/04/2017,0.59,0.59,0.57,5,"69,000","40,405.00",0.58,27/04/2017,0.6,0.58,-0.02,,-4.01
26/04/2017,0.58,0.6,0.58,21,"885,523","519,659.32",0.6,26/04/2017,0.57,0.6,0.03,,5.09
25/04/2017,0.56,0.59,0.56,14,"820,400","469,936.78",0.57,25/04/2017,0.56,0.57,0.01,,1.79
24/04/2017,0.56,0.56,0.56,1,"100,000","56,000.00",0.56,24/04/2017,0.57,0.56,-0.01,,-0.88
20/04/2017,0.57,0.59,0.56,49,"3,088,022","1,779,688.25",0.57,20/04/2017,0.57,0.57,-0.01,,-1.22
19/04/2017,0.59,0.6,0.57,22,"1,921,296","1,124,976.99",0.57,19/04/2017,0.61,0.57,-0.04,,-6.84
18/04/2017,0.62,0.62,0.61,5,"262,600","161,549.40",0.61,18/04/2017,0.62,0.61,-0.01,,-0.97
17/04/2017,0.6,0.62,0.6,5,"365,000","218,990.00",0.62,17/04/2017,0.59,0.62,0.03,,4.73
16/04/2017,0.61,0.62,0.59,27,"1,616,098","981,819.52",0.59,16/04/2017,0.62,0.59,-0.03,,-4.67
13/04/2017,0.63,0.63,0.62,9,"216,963","134,946.48",0.62,13/04/2017,0.64,0.62,-0.02,,-2.97
12/4/2017,0.66,0.66,0.63,9,"306,000","193,525.00",0.64,12/4/2017,0.64,0.64,0,,0
11/4/2017,0.64,0.64,0.64,5,"118,600","75,806.00",0.64,11/4/2017,0.66,0.64,-0.02,,-3.61
10/4/2017,0.66,0.67,0.66,20,"1,047,380","693,566.03",0.66,10/4/2017,0.65,0.66,0.02,,2.79
9/4/2017,0.64,0.66,0.64,11,"340,168","221,014.89",0.65,9/4/2017,0.66,0.65,-0.02,,-2.27
6/4/2017,0.65,0.69,0.65,122,"7,481,226","5,013,164.36",0.66,6/4/2017,0.64,0.66,0.02,,3.44
5/4/2017,0,0,0,0,0,0,0,30/03/2017,0.64,0.64,0,,0
4/4/2017,0,0,0,0,0,0,0,30/03/2017,0.64,0.64,0,,0
3/4/2017,0,0,0,0,0,0,0,30/03/2017,0.64,0.64,0,,0
2/4/2017,0,0,0,0,0,0,0,30/03/2017,0.64,0.64,0,,0
30/03/2017,0.6,0.64,0.59,42,"1,462,743","915,582.00",0.64,30/03/2017,0.61,0.64,0.03,,4.75
29/03/2017,0.63,0.63,0.61,27,"1,975,707","1,210,544.15",0.61,29/03/2017,0.62,0.61,-0.01,,-1.13
28/03/2017,0.65,0.65,0.62,34,"1,614,641","1,019,920.99",0.62,28/03/2017,0.65,0.62,-0.03,,-4.49
27/03/2017,0.68,0.68,0.64,46,"2,653,079","1,711,185.55",0.65,27/03/2017,0.69,0.65,-0.04,,-6.38
26/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
23/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
22/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
21/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
20/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
19/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
16/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
15/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
14/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
13/03/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
12/3/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
9/3/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
8/3/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
7/3/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
6/3/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
5/3/2017,0,0,0,0,0,0,0,15/02/2017,0.69,0.69,0,,0
