Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
18/07/2017,0.72,0.72,0.71,4,"500,000","355,955.34",0.71,18/07/2017,0.73,0.71,-0.02,,-2.61
17/07/2017,0.72,0.73,0.72,4,"311,380","223,661.70",0.73,17/07/2017,0.72,0.73,0.01,,1.96
16/07/2017,0.72,0.73,0.72,11,"456,827","328,557.91",0.72,16/07/2017,0.72,0.72,-0.01,,-0.69
13/07/2017,0.73,0.74,0.71,30,"1,677,494","1,208,585.17",0.72,13/07/2017,0.71,0.72,0.01,,1.41
12/7/2017,0.7,0.72,0.7,15,"598,205","427,425.46",0.71,12/7/2017,0.72,0.71,-0.01,,-1.39
11/7/2017,0.73,0.73,0.71,25,"1,017,831","734,922.38",0.72,11/7/2017,0.72,0.72,0,,-0.55
10/7/2017,0.71,0.73,0.71,53,"2,912,637","2,102,818.12",0.72,10/7/2017,0.69,0.72,0.03,,4.78
9/7/2017,0.71,0.71,0.69,2,"70,379","49,965.96",0.69,9/7/2017,0.7,0.69,-0.01,,-1.29
6/7/2017,0.69,0.71,0.69,15,"771,200","534,144.00",0.7,6/7/2017,0.72,0.7,-0.02,,-2.1
5/7/2017,0.71,0.72,0.7,15,"741,140","519,831.34",0.72,5/7/2017,0.72,0.72,0,,0
4/7/2017,0.71,0.72,0.69,26,"1,153,081","819,810.52",0.72,4/7/2017,0.73,0.72,-0.01,,-1.38
3/7/2017,0.72,0.74,0.71,29,"1,568,979","1,125,664.81",0.73,3/7/2017,0.71,0.73,0.01,,1.97
2/7/2017,0.71,0.71,0.71,1,"8,518","6,056.30",0.71,2/7/2017,0.72,0.71,-0.01,,-0.84
29/06/2017,0.71,0.72,0.71,2,"2,500","1,787.50",0.72,29/06/2017,0.72,0.72,0,,-0.42
28/06/2017,0.74,0.74,0.72,9,"493,937","358,096.64",0.72,28/06/2017,0.73,0.72,-0.01,,-1.5
22/06/2017,0.74,0.74,0.73,13,"411,450","303,045.90",0.73,22/06/2017,0.76,0.73,-0.03,,-3.56
21/06/2017,0.76,0.76,0.74,8,"395,930","298,118.80",0.76,21/06/2017,0.76,0.76,0,,-0.26
20/06/2017,0.74,0.76,0.74,10,"1,176,500","890,995.35",0.76,20/06/2017,0.75,0.76,0.01,,1.33
19/06/2017,0.76,0.77,0.75,23,"2,680,291","2,039,383.20",0.75,19/06/2017,0.75,0.75,0,,-0.4
18/06/2017,0.75,0.77,0.75,70,"4,936,276","3,765,177.75",0.75,18/06/2017,0.75,0.75,0,,0.4
15/06/2017,0.73,0.76,0.73,60,"5,406,606","4,063,431.62",0.75,15/06/2017,0.74,0.75,0.01,,1.35
14/06/2017,0.73,0.77,0.73,83,"5,092,382","3,810,698.97",0.74,14/06/2017,0.74,0.74,0,,-0.4
13/06/2017,0.73,0.74,0.73,32,"1,399,608","1,030,340.69",0.74,13/06/2017,0.74,0.74,0.01,,1.09
12/6/2017,0.73,0.74,0.72,29,"1,735,214","1,260,306.06",0.74,12/6/2017,0.74,0.74,-0.01,,-0.68
11/6/2017,0.74,0.74,0.74,1,500,370,0.74,11/6/2017,0.73,0.74,0.01,,1.09
8/6/2017,0.74,0.75,0.73,21,"600,782","441,325.91",0.73,8/6/2017,0.74,0.73,-0.01,,-1.48
7/6/2017,0.73,0.75,0.72,61,"2,584,204","1,916,030.53",0.74,7/6/2017,0.74,0.74,0,,0.54
6/6/2017,0.75,0.75,0.72,32,"1,420,791","1,035,094.36",0.74,6/6/2017,0.74,0.74,0,,0.14
5/6/2017,0.74,0.75,0.71,45,"1,355,748","981,306.37",0.74,5/6/2017,0.75,0.74,-0.01,,-1.6
4/6/2017,0.77,0.78,0.75,86,"4,713,892","3,578,646.70",0.75,4/6/2017,0.77,0.75,-0.02,,-2.6
1/6/2017,0.76,0.8,0.76,171,"10,117,399","7,757,969.56",0.77,1/6/2017,0.74,0.77,0.03,,3.77
31/05/2017,0.75,0.76,0.74,32,"2,388,370","1,782,198.49",0.74,31/05/2017,0.75,0.74,-0.01,,-1.07
30/05/2017,0.75,0.76,0.73,38,"1,794,822","1,342,083.09",0.75,30/05/2017,0.74,0.75,0.01,,1.35
29/05/2017,0.75,0.75,0.73,25,"1,637,906","1,208,212.65",0.74,29/05/2017,0.74,0.74,0.01,,0.68
28/05/2017,0.76,0.76,0.71,27,"536,451","392,909.38",0.74,28/05/2017,0.74,0.74,-0.01,,-1.21
25/05/2017,0.74,0.75,0.73,33,"2,179,680","1,595,773.76",0.74,25/05/2017,0.75,0.74,-0.01,,-0.8
24/05/2017,0.74,0.76,0.74,33,"2,041,645","1,530,950.63",0.75,24/05/2017,0.75,0.75,0,,0.27
23/05/2017,0.75,0.75,0.74,32,"2,441,018","1,805,847.60",0.75,23/05/2017,0.75,0.75,0,,-0.27
22/05/2017,0.76,0.76,0.74,49,"2,782,181","2,088,371.64",0.75,22/05/2017,0.75,0.75,0,,0.13
21/05/2017,0.75,0.77,0.75,244,"14,934,905","11,284,586.58",0.75,21/05/2017,0.74,0.75,0.01,,1.9
18/05/2017,0.73,0.76,0.72,227,"14,924,519","11,121,918.88",0.74,18/05/2017,0.74,0.74,0,,-0.14
17/05/2017,0.66,0.74,0.66,229,"31,401,130","22,194,140.24",0.74,17/05/2017,0.71,0.74,0.02,,3.23
16/05/2017,0.72,0.72,0.71,19,"1,188,159","849,148.37",0.71,16/05/2017,0.79,0.71,-0.08,,-9.97
15/05/2017,0.83,0.85,0.79,43,"2,473,759","1,978,511.29",0.79,15/05/2017,0.88,0.79,-0.09,,-10
14/05/2017,0.92,0.93,0.86,57,"2,095,580","1,856,341.00",0.88,14/05/2017,0.96,0.88,-0.08,,-8.14
11/5/2017,0.9,1,0.9,37,"1,467,400","1,367,132.97",0.96,11/5/2017,1,0.96,-0.04,,-4.2
10/5/2017,1.1,1.1,1,36,"1,379,353","1,390,692.00",1,10/5/2017,1.11,1,-0.11,,-9.91
9/5/2017,1.12,1.15,1.11,29,"995,451","1,110,976.51",1.11,9/5/2017,1.23,1.11,-0.12,,-9.76
8/5/2017,1.31,1.31,1.23,3,"16,377","20,411.31",1.23,8/5/2017,1.23,1.23,0,,0
7/5/2017,1.24,1.24,1.23,3,"256,039","316,927.97",1.23,7/5/2017,1.32,1.23,-0.09,,-6.82
4/5/2017,0,0,0,0,0,0,0,3/5/2017,1.32,1.32,0,,0
3/5/2017,1.32,1.32,1.32,2,"30,471","40,221.72",1.32,3/5/2017,1.31,1.32,0.01,,0.76
2/5/2017,1.31,1.31,1.31,3,"135,545","177,563.95",1.31,2/5/2017,1.4,1.31,-0.09,,-6.43
1/5/2017,1.42,1.42,1.4,2,"1,000","1,410.00",1.4,1/5/2017,1.38,1.4,0.02,,1.45
30/04/2017,0,0,0,0,0,0,0,27/04/2017,1.38,1.38,0,,0
27/04/2017,1.36,1.38,1.25,12,"567,672","766,257.61",1.38,27/04/2017,1.35,1.38,0.03,,2.22
26/04/2017,1.28,1.35,1.28,15,"1,000,100","1,350,128.00",1.35,26/04/2017,1.25,1.35,0.1,,8
25/04/2017,1.17,1.25,1.17,2,"10,274","12,820.58",1.25,25/04/2017,1.2,1.25,0.05,,4.17
24/04/2017,1.2,1.32,1.2,5,"230,498","276,957.58",1.2,24/04/2017,1.29,1.2,-0.09,,-6.98
20/04/2017,0,0,0,0,0,0,0,18/04/2017,1.29,1.29,0,,0
19/04/2017,0,0,0,0,0,0,0,18/04/2017,1.29,1.29,0,,0
18/04/2017,1.29,1.29,1.29,1,500,645,1.29,18/04/2017,1.28,1.29,0.01,,0.78
17/04/2017,1.14,1.29,1.14,17,"516,000","647,055.90",1.28,17/04/2017,1.14,1.28,0.14,,12.28
16/04/2017,1.25,1.25,1.14,4,"24,000","27,580.00",1.14,16/04/2017,1.19,1.14,-0.05,,-4.2
13/04/2017,1.19,1.19,1.19,3,"22,754","27,077.26",1.19,13/04/2017,1.2,1.19,-0.01,,-0.83
12/4/2017,0,0,0,0,0,0,0,10/4/2017,1.2,1.2,0,,0
11/4/2017,0,0,0,0,0,0,0,10/4/2017,1.2,1.2,0,,0
10/4/2017,1.14,1.25,1.14,3,"33,381","41,048.98",1.2,10/4/2017,1.26,1.2,-0.06,,-4.76
9/4/2017,1.21,1.26,1.21,4,"84,906","103,408.91",1.26,9/4/2017,1.21,1.26,0.05,,4.13
6/4/2017,0,0,0,0,0,0,0,2/4/2017,1.21,1.21,0,,0
5/4/2017,0,0,0,0,0,0,0,2/4/2017,1.21,1.21,0,,0
4/4/2017,0,0,0,0,0,0,0,2/4/2017,1.21,1.21,0,,0
3/4/2017,0,0,0,0,0,0,0,2/4/2017,1.21,1.21,0,,0
2/4/2017,1.26,1.26,1.21,4,"510,000","642,100.00",1.21,2/4/2017,1.26,1.21,-0.05,,-3.97
30/03/2017,0,0,0,0,0,0,0,29/03/2017,1.26,1.26,0,,0
29/03/2017,1.26,1.26,1.26,3,"90,000","113,400.00",1.26,29/03/2017,1.27,1.26,-0.01,,-0.79
28/03/2017,0,0,0,0,0,0,0,26/03/2017,1.27,1.27,0,,0
27/03/2017,0,0,0,0,0,0,0,26/03/2017,1.27,1.27,0,,0
26/03/2017,1.31,1.31,1.27,2,"4,700","6,033.00",1.27,26/03/2017,1.33,1.27,-0.06,,-4.51
23/03/2017,1.33,1.33,1.33,2,"38,303","50,942.99",1.33,23/03/2017,1.34,1.33,-0.01,,-0.75
22/03/2017,1.26,1.34,1.26,3,"27,600","36,940.24",1.34,22/03/2017,1.34,1.34,0,,0
21/03/2017,1.3,1.34,1.3,5,"50,000","65,200.00",1.34,21/03/2017,1.34,1.34,0,,0
20/03/2017,0,0,0,0,0,0,0,16/03/2017,1.34,1.34,0,,0
19/03/2017,0,0,0,0,0,0,0,16/03/2017,1.34,1.34,0,,0
16/03/2017,1.34,1.34,1.34,2,"20,000","26,800.00",1.34,16/03/2017,1.3,1.34,0.04,,3.08
15/03/2017,0,0,0,0,0,0,0,14/03/2017,1.3,1.3,0,,0
14/03/2017,1.3,1.31,1.3,4,"121,200","157,582.00",1.3,14/03/2017,1.39,1.3,-0.09,,-6.47
13/03/2017,0,0,0,0,0,0,0,12/3/2017,1.39,1.39,0,,0
12/3/2017,1.27,1.39,1.27,7,"132,000","174,864.53",1.39,12/3/2017,1.36,1.39,0.03,,2.21
9/3/2017,0,0,0,0,0,0,0,8/3/2017,1.36,1.36,0,,0
8/3/2017,1.36,1.36,1.36,1,400,544,1.36,8/3/2017,1.37,1.36,-0.01,,-0.73
7/3/2017,1.29,1.37,1.29,7,"75,274","98,406.20",1.37,7/3/2017,1.38,1.37,-0.01,,-0.72
6/3/2017,0,0,0,0,0,0,0,5/3/2017,1.38,1.38,0,,0
5/3/2017,1.31,1.38,1.31,3,"44,000","59,258.10",1.38,5/3/2017,1.4,1.38,-0.02,,-1.43
