Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0,0,0,0,0,0,0,22/08/2017,2.95,2.95,0,,0
29/08/2017,0,0,0,0,0,0,0,22/08/2017,2.95,2.95,0,,0
28/08/2017,0,0,0,0,0,0,0,22/08/2017,2.95,2.95,0,,0
27/08/2017,0,0,0,0,0,0,0,22/08/2017,2.95,2.95,0,,0
24/08/2017,0,0,0,0,0,0,0,22/08/2017,2.95,2.95,0,,0
23/08/2017,0,0,0,0,0,0,0,22/08/2017,2.95,2.95,0,,0
22/08/2017,2.95,2.95,2.95,1,"21,649","63,864.55",2.95,22/08/2017,3.03,2.95,-0.08,,-2.64
21/08/2017,3.03,3.03,3.03,2,"24,100","73,023.00",3.03,21/08/2017,2.7,3.03,0.33,,12.22
20/08/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
17/08/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
16/08/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
15/08/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
14/08/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
13/08/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
10/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
9/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
8/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
7/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
6/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
3/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
2/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
1/8/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
31/07/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
30/07/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
27/07/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
26/07/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
25/07/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
24/07/2017,0,0,0,0,0,0,0,23/07/2017,2.7,2.7,0,,0
23/07/2017,2.71,2.71,2.7,2,"30,249","81,758.30",2.7,23/07/2017,2.61,2.7,0.09,,3.45
20/07/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
19/07/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
18/07/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
17/07/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
16/07/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
13/07/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
12/7/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
11/7/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
10/7/2017,0,0,0,0,0,0,0,11/6/2017,2.61,2.61,0,,0
