Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0,0,0,0,0,0,0,28/08/2017,0.77,0.77,0,,0
29/08/2017,0,0,0,0,0,0,0,28/08/2017,0.77,0.77,0,,0
28/08/2017,0.76,0.77,0.76,5,"304,423","230,981.99",0.77,28/08/2017,0.78,0.77,0,,-0.52
27/08/2017,0.79,0.79,0.76,31,"2,713,111","2,078,951.93",0.78,27/08/2017,0.76,0.78,0.01,,1.84
24/08/2017,0.77,0.78,0.76,25,"1,168,576","901,479.14",0.76,24/08/2017,0.75,0.76,0.01,,1.47
23/08/2017,0.76,0.77,0.75,31,"1,860,000","1,414,728.26",0.75,23/08/2017,0.76,0.75,-0.01,,-0.79
22/08/2017,0.76,0.76,0.76,1,"103,246","78,053.98",0.76,22/08/2017,0.76,0.76,0,,-0.53
21/08/2017,0.76,0.76,0.74,7,"144,699","109,236.99",0.76,21/08/2017,0.75,0.76,0.01,,1.33
20/08/2017,0.73,0.75,0.73,2,"71,000","51,500.00",0.75,20/08/2017,0.75,0.75,0,,0
17/08/2017,0.73,0.76,0.73,52,"2,200,525","1,641,126.10",0.75,17/08/2017,0.72,0.75,0.03,,3.59
16/08/2017,0.72,0.72,0.72,5,"107,500","77,177.50",0.72,16/08/2017,0.71,0.72,0.01,,1.97
15/08/2017,0.71,0.73,0.69,16,"375,637","264,785.45",0.71,15/08/2017,0.71,0.71,0,,-0.42
14/08/2017,0.75,0.77,0.71,29,"1,595,110","1,136,262.30",0.71,14/08/2017,0.75,0.71,-0.04,,-4.93
13/08/2017,0.78,0.78,0.74,17,"1,586,088","1,184,627.55",0.75,13/08/2017,0.82,0.75,-0.07,,-8.54
10/8/2017,0.8,0.82,0.79,4,"69,000","54,802.00",0.82,10/8/2017,0.82,0.82,0.01,,0.61
9/8/2017,0.8,0.82,0.78,7,"218,060","171,695.50",0.82,9/8/2017,0.82,0.82,-0.01,,-0.61
8/8/2017,0.8,0.82,0.8,10,"226,135","180,918.00",0.82,8/8/2017,0.82,0.82,0,,0.24
7/8/2017,0.84,0.84,0.82,5,"129,908","106,960.74",0.82,7/8/2017,0.84,0.82,-0.02,,-2.27
6/8/2017,0.83,0.84,0.82,37,"1,543,425","1,283,107.25",0.84,6/8/2017,0.81,0.84,0.02,,2.95
3/8/2017,0.81,0.84,0.81,19,"787,926","646,630.03",0.81,3/8/2017,0.84,0.81,-0.03,,-3.67
2/8/2017,0.84,0.86,0.82,112,"10,641,980","8,990,940.97",0.84,2/8/2017,0.85,0.84,0,,-0.24
1/8/2017,0.85,0.87,0.85,156,"10,384,324","8,937,220.91",0.85,1/8/2017,0.85,0.85,0,,-0.35
31/07/2017,0.84,0.86,0.83,123,"7,507,949","6,362,101.37",0.85,31/07/2017,0.84,0.85,0.01,,1.31
30/07/2017,0.8,0.85,0.8,220,"15,772,742","13,045,468.47",0.84,30/07/2017,0.8,0.84,0.04,,4.75
27/07/2017,0.8,0.8,0.8,2,"9,900","7,920.00",0.8,27/07/2017,0.8,0.8,0,,0.38
26/07/2017,0.77,0.8,0.77,30,"3,283,321","2,618,922.22",0.8,26/07/2017,0.75,0.8,0.05,,6.13
25/07/2017,0,0,0,0,0,0,0,24/07/2017,0.75,0.75,0,,0
24/07/2017,0.75,0.78,0.75,5,"219,371","165,244.92",0.75,24/07/2017,0.77,0.75,-0.01,,-1.83
23/07/2017,0,0,0,0,0,0,0,13/07/2017,0.77,0.77,0,,0
20/07/2017,0,0,0,0,0,0,0,13/07/2017,0.77,0.77,0,,0
19/07/2017,0,0,0,0,0,0,0,13/07/2017,0.77,0.77,0,,0
18/07/2017,0,0,0,0,0,0,0,13/07/2017,0.77,0.77,0,,0
17/07/2017,0,0,0,0,0,0,0,13/07/2017,0.77,0.77,0,,0
16/07/2017,0,0,0,0,0,0,0,13/07/2017,0.77,0.77,0,,0
13/07/2017,0.72,0.77,0.72,6,"139,991","101,756.75",0.77,13/07/2017,0.78,0.77,-0.02,,-1.92
12/7/2017,0.75,0.78,0.75,7,"265,000","204,107.23",0.78,12/7/2017,0.74,0.78,0.04,,4.84
11/7/2017,0.74,0.74,0.74,2,"50,000","37,200.00",0.74,11/7/2017,0.73,0.74,0.02,,2.06
