Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
28/05/2017,4.97,4.97,4.91,12,"183,820","907,872.60",4.91,28/05/2017,4.95,4.91,-0.04,,-0.81
25/05/2017,4.96,4.96,4.95,11,"188,597","935,433.20",4.95,25/05/2017,4.96,4.95,-0.01,,-0.2
24/05/2017,5.05,5.05,4.95,47,"1,184,234","5,906,254.16",4.96,24/05/2017,5.05,4.96,-0.09,,-1.78
23/05/2017,5.04,5.06,5.04,7,"45,994","232,234.07",5.05,23/05/2017,5.06,5.05,-0.01,,-0.2
22/05/2017,5.06,5.06,5.01,13,"251,360","1,270,804.73",5.06,22/05/2017,5.09,5.06,-0.03,,-0.59
21/05/2017,5.06,5.09,5.06,7,"41,273","209,786.52",5.09,21/05/2017,5.06,5.09,0.03,,0.59
18/05/2017,5.08,5.12,5.06,21,"466,300","2,362,389.96",5.06,18/05/2017,5.12,5.06,-0.06,,-1.17
17/05/2017,5.12,5.12,5.12,18,"260,988","1,336,258.56",5.12,17/05/2017,5.13,5.12,-0.01,,-0.19
16/05/2017,5.22,5.22,5.11,4,"46,054","240,297.84",5.13,16/05/2017,5.17,5.13,-0.04,,-0.77
15/05/2017,5.1,5.17,5.1,2,"5,558","28,601.93",5.17,15/05/2017,5.17,5.17,0,,0
14/05/2017,5.1,5.17,5.1,7,"51,307","263,759.58",5.17,14/05/2017,5.18,5.17,-0.01,,-0.19
11/5/2017,5.17,5.19,5.17,10,"193,653","1,003,879.51",5.18,11/5/2017,5.24,5.18,-0.06,,-1.15
10/5/2017,5.18,5.24,5.16,11,"208,459","1,080,009.41",5.24,10/5/2017,5.25,5.24,-0.01,,-0.19
9/5/2017,5.2,5.26,5.2,27,"415,579","2,179,224.60",5.25,9/5/2017,5.2,5.25,0.05,,0.96
8/5/2017,5.21,5.21,5.2,7,"54,757","284,836.40",5.2,8/5/2017,5.2,5.2,0,,0
7/5/2017,5.21,5.22,5.2,19,"177,695","925,952.32",5.2,7/5/2017,5.33,5.2,-0.13,,-2.44
4/5/2017,5.25,5.33,5.21,13,"798,485","4,225,737.97",5.33,4/5/2017,5.35,5.33,-0.02,,-0.37
3/5/2017,5.17,5.35,5.17,54,"1,152,071","6,079,310.20",5.35,3/5/2017,5.21,5.35,0.14,,2.69
2/5/2017,5.17,5.22,5.17,16,"168,603","876,397.63",5.21,2/5/2017,5.21,5.21,0,,0
1/5/2017,5.25,5.25,5.17,19,"243,215","1,267,464.92",5.21,1/5/2017,5.29,5.21,-0.08,,-1.51
30/04/2017,5.29,5.29,5.29,1,"5,640","29,835.60",5.29,30/04/2017,5.28,5.29,0.01,,0.19
27/04/2017,5.26,5.28,5.26,7,"76,500","402,432.88",5.28,27/04/2017,5.26,5.28,0.02,,0.38
26/04/2017,5.29,5.3,5.25,5,"32,181","169,719.01",5.26,26/04/2017,5.3,5.26,-0.04,,-0.75
25/04/2017,5.21,5.3,5.21,17,"351,828","1,844,585.79",5.3,25/04/2017,5.26,5.3,0.04,,0.76
24/04/2017,5.24,5.35,5.24,20,"609,495","3,216,032.29",5.26,24/04/2017,5.3,5.26,-0.04,,-0.75
20/04/2017,5.26,5.39,5.25,38,"682,221","3,615,667.41",5.3,20/04/2017,5.38,5.3,-0.08,,-1.49
19/04/2017,5.33,5.38,5.3,27,"663,476","3,529,592.66",5.38,19/04/2017,5.32,5.38,0.06,,1.13
18/04/2017,5.4,5.4,5.32,3,"185,739","1,002,572.68",5.32,18/04/2017,5.4,5.32,-0.08,,-1.48
17/04/2017,5.35,5.4,5.31,14,"138,164","740,454.99",5.4,17/04/2017,5.33,5.4,0.07,,1.31
16/04/2017,5.31,5.39,5.31,19,"534,255","2,849,411.25",5.33,16/04/2017,5.25,5.33,0.08,,1.52
13/04/2017,5.22,5.3,5.22,23,"677,560","3,574,910.02",5.25,13/04/2017,5.3,5.25,-0.05,,-0.94
12/4/2017,5.25,5.3,5.2,24,"2,180,542","11,467,439.16",5.3,12/4/2017,5.3,5.3,0,,0
11/4/2017,5.2,5.35,5.2,35,"1,032,251","5,468,622.84",5.3,11/4/2017,5.2,5.3,0.1,,1.92
10/4/2017,5.08,5.2,5.08,44,"1,961,510","10,080,231.40",5.2,10/4/2017,5.08,5.2,0.12,,2.36
9/4/2017,5.2,5.2,5.05,45,"1,205,794","6,161,646.18",5.08,9/4/2017,5.2,5.08,-0.12,,-2.31
6/4/2017,5.13,5.25,5.13,57,"1,503,405","7,805,051.75",5.2,6/4/2017,5.1,5.2,0.1,,1.96
5/4/2017,5.08,5.1,5.08,44,"1,978,416","10,088,419.62",5.1,5/4/2017,5.08,5.1,0.02,,0.39
4/4/2017,5.07,5.1,5.07,20,"604,973","3,075,662.57",5.08,4/4/2017,5.07,5.08,0.01,,0.2
3/4/2017,5.01,5.07,5,29,"881,063","4,435,107.85",5.07,3/4/2017,5.08,5.07,-0.01,,-0.2
2/4/2017,5.04,5.1,4.95,34,"950,171","4,792,615.10",5.08,2/4/2017,4.95,5.08,0.13,,2.63
30/03/2017,5.01,5.01,4.9,50,"1,221,401","6,075,998.01",4.95,30/03/2017,5.08,4.95,-0.13,,-2.56
29/03/2017,4.96,5.1,4.96,51,"3,167,625","15,989,611.54",5.08,29/03/2017,4.98,5.08,0.1,,2.01
28/03/2017,5,5,4.97,41,"1,248,003","6,238,457.91",4.98,28/03/2017,4.97,4.98,0.01,,0.2
27/03/2017,4.97,5,4.97,63,"1,405,986","7,029,168.53",4.97,27/03/2017,5,4.97,-0.03,,-0.6
26/03/2017,5,5.09,4.99,59,"2,705,065","13,543,129.80",5,26/03/2017,5,5,0,,0
23/03/2017,5,5.03,5,72,"2,667,154","13,343,629.99",5,23/03/2017,5.05,5,-0.05,,-0.99
22/03/2017,5.06,5.09,5.04,41,"993,716","5,021,866.84",5.05,22/03/2017,5.11,5.05,-0.06,,-1.17
21/03/2017,5.12,5.15,5.11,49,"2,068,316","10,627,513.42",5.11,21/03/2017,5.15,5.11,-0.04,,-0.78
20/03/2017,5.15,5.15,5.14,6,"38,122","196,290.28",5.15,20/03/2017,5.15,5.15,0,,0
19/03/2017,5.15,5.2,5.14,91,"3,530,681","18,188,146.32",5.15,19/03/2017,5.14,5.15,0.01,,0.19
16/03/2017,5.15,5.15,5.13,92,"953,903","4,910,295.21",5.14,16/03/2017,5.19,5.14,-0.05,,-0.96
15/03/2017,5.2,5.2,5.17,98,"1,097,247","5,695,342.96",5.19,15/03/2017,5.19,5.19,0,,0
14/03/2017,5.29,5.29,5.11,141,"6,388,432","33,363,224.23",5.19,14/03/2017,5.3,5.19,-0.11,,-2.08
13/03/2017,5.3,5.49,5.3,140,"3,039,539","16,360,098.97",5.3,13/03/2017,5.4,5.3,-0.1,,-1.85
12/3/2017,5.45,5.45,5.2,191,"9,983,248","53,358,899.25",5.4,12/3/2017,5.5,5.4,-0.1,,-1.82
9/3/2017,5.3,5.5,5.25,175,"34,027,408","182,497,328.89",5.5,9/3/2017,5.35,5.5,0.15,,2.8
8/3/2017,5,5.35,5,230,"17,762,132","93,031,341.01",5.35,8/3/2017,5,5.35,0.35,,7
7/3/2017,4.9,5.05,4.86,215,"7,307,908","36,161,140.88",5,7/3/2017,4.87,5,0.13,,2.67
6/3/2017,4.76,4.9,4.76,88,"2,105,241","10,193,143.70",4.87,6/3/2017,4.86,4.87,0.01,,0.21
5/3/2017,4.87,4.91,4.82,104,"3,129,444","15,290,818.18",4.86,5/3/2017,4.8,4.86,0.06,,1.25
