Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
19/07/2017,0.93,0.94,0.93,52,"4,462,800","4,173,816.99",0.93,19/07/2017,0.92,0.93,0.01,,0.76
18/07/2017,0.93,0.94,0.92,33,"1,458,789","1,354,162.30",0.92,18/07/2017,0.93,0.92,-0.01,,-0.65
17/07/2017,0.92,0.94,0.9,78,"4,289,683","3,963,857.38",0.93,17/07/2017,0.92,0.93,0.01,,1.42
16/07/2017,0.92,0.92,0.91,23,"1,030,496","943,819.81",0.92,16/07/2017,0.9,0.92,0.01,,1.33
13/07/2017,0.91,0.92,0.9,45,"3,005,527","2,732,255.84",0.9,13/07/2017,0.9,0.9,0,,0.44
12/7/2017,0.91,0.91,0.89,32,"1,905,328","1,713,153.23",0.9,12/7/2017,0.91,0.9,-0.01,,-0.55
11/7/2017,0.89,0.91,0.89,63,"2,491,444","2,247,629.92",0.91,11/7/2017,0.88,0.91,0.02,,2.61
10/7/2017,0.89,0.89,0.88,5,"320,000","283,674.01",0.88,10/7/2017,0.89,0.88,0,,-0.34
9/7/2017,0.87,0.89,0.87,10,"228,900","200,880.21",0.89,9/7/2017,0.87,0.89,0.02,,1.72
6/7/2017,0.87,0.87,0.87,4,"108,644","94,692.28",0.87,6/7/2017,0.87,0.87,0,,-0.23
5/7/2017,0.89,0.89,0.87,17,"799,439","703,290.28",0.87,5/7/2017,0.89,0.87,-0.02,,-2.35
4/7/2017,0.89,0.89,0.88,11,"269,616","239,291.88",0.89,4/7/2017,0.88,0.89,0.01,,1.13
3/7/2017,0.88,0.89,0.88,13,"421,755","372,089.67",0.88,3/7/2017,0.87,0.88,0.01,,1.49
2/7/2017,0.9,0.9,0.87,32,"1,062,742","931,475.75",0.87,2/7/2017,0.89,0.87,-0.02,,-1.92
29/06/2017,0.9,0.91,0.89,13,"300,226","267,326.24",0.89,29/06/2017,0.88,0.89,0.01,,0.8
28/06/2017,0.88,0.88,0.88,3,"37,249","32,809.12",0.88,28/06/2017,0.89,0.88,-0.01,,-0.9
22/06/2017,0.9,0.9,0.88,39,"1,888,931","1,673,210.84",0.89,22/06/2017,0.91,0.89,-0.02,,-1.99
21/06/2017,0.92,0.92,0.9,14,"1,623,000","1,479,632.36",0.91,21/06/2017,0.92,0.91,-0.01,,-1.2
20/06/2017,0.92,0.92,0.91,10,"385,404","352,253.10",0.92,20/06/2017,0.93,0.92,-0.01,,-0.86
19/06/2017,0.92,0.94,0.91,22,"2,181,708","2,039,122.33",0.93,19/06/2017,0.92,0.93,0,,0.33
18/06/2017,0.93,0.93,0.92,17,"917,000","849,681.40",0.92,18/06/2017,0.93,0.92,-0.01,,-0.86
15/06/2017,0.93,0.94,0.92,76,"6,863,804","6,351,091.19",0.93,15/06/2017,0.93,0.93,0,,0.43
14/06/2017,0.91,0.94,0.91,97,"5,839,500","5,413,235.39",0.93,14/06/2017,0.91,0.93,0.02,,1.76
13/06/2017,0.9,0.92,0.9,21,"864,052","785,623.30",0.91,13/06/2017,0.91,0.91,0,,0
12/6/2017,0.91,0.92,0.91,13,"414,823","377,958.05",0.91,12/6/2017,0.91,0.91,0,,-0.44
11/6/2017,0.93,0.93,0.91,27,"1,126,723","1,039,705.42",0.91,11/6/2017,0.92,0.91,-0.01,,-0.65
8/6/2017,0.92,0.94,0.91,107,"7,902,257","7,286,151.18",0.92,8/6/2017,0.91,0.92,0.01,,0.88
7/6/2017,0.88,0.93,0.88,75,"3,199,373","2,914,361.40",0.91,7/6/2017,0.9,0.91,0.02,,1.79
6/6/2017,0.88,0.9,0.88,25,"846,697","750,347.32",0.9,6/6/2017,0.89,0.9,0.01,,0.56
5/6/2017,0.9,0.9,0.88,32,"1,691,878","1,507,192.52",0.89,5/6/2017,0.9,0.89,-0.01,,-1.44
4/6/2017,0.9,0.92,0.9,20,"676,381","613,794.02",0.9,4/6/2017,0.9,0.9,0,,0.11
1/6/2017,0.92,0.93,0.9,103,"5,203,024","4,709,074.84",0.9,1/6/2017,0.9,0.9,0,,0.33
31/05/2017,0.91,0.91,0.9,15,"528,704","477,414.76",0.9,31/05/2017,0.93,0.9,-0.03,,-2.91
30/05/2017,0.91,0.93,0.91,3,"81,000","73,727.00",0.93,30/05/2017,0.93,0.93,0,,-0.11
29/05/2017,0.9,0.93,0.9,24,"714,487","656,371.78",0.93,29/05/2017,0.91,0.93,0.02,,1.98
28/05/2017,0,0,0,0,0,0,0,25/05/2017,0.91,0.91,0,,0
25/05/2017,0.91,0.91,0.88,23,"1,357,138","1,222,022.89",0.91,25/05/2017,0.93,0.91,-0.02,,-2.05
24/05/2017,0.91,0.93,0.91,5,"290,000","266,800.00",0.93,24/05/2017,0.92,0.93,0.01,,0.98
23/05/2017,0.93,0.93,0.9,13,"306,300","278,066.70",0.92,23/05/2017,0.92,0.92,0,,0
22/05/2017,0.92,0.93,0.9,7,"260,620","238,329.40",0.92,22/05/2017,0.94,0.92,-0.02,,-2.13
21/05/2017,0.95,0.95,0.93,23,"958,500","895,209.23",0.94,21/05/2017,0.95,0.94,-0.01,,-0.84
18/05/2017,0.95,0.95,0.95,4,"15,115","14,329.02",0.95,18/05/2017,0.94,0.95,0.01,,0.85
17/05/2017,0.94,0.94,0.93,7,"1,011,447","950,284.29",0.94,17/05/2017,0.95,0.94,-0.01,,-1.05
16/05/2017,0.94,0.95,0.87,37,"1,162,847","1,079,934.71",0.95,16/05/2017,0.93,0.95,0.02,,1.93
15/05/2017,0.94,0.94,0.93,11,"830,000","779,430.00",0.93,15/05/2017,0.95,0.93,-0.02,,-1.89
14/05/2017,0.95,0.95,0.95,1,"50,000","47,500.00",0.95,14/05/2017,0.95,0.95,0.01,,0.53
11/5/2017,0.93,0.95,0.93,7,"56,500","53,141.52",0.95,11/5/2017,0.94,0.95,0.01,,0.53
10/5/2017,0.94,0.95,0.93,11,"590,971","554,513.78",0.94,10/5/2017,0.94,0.94,0,,0
9/5/2017,0.96,0.96,0.94,2,"26,534","25,362.58",0.94,9/5/2017,0.94,0.94,0,,-0.32
8/5/2017,0.95,0.95,0.94,7,"266,228","252,234.20",0.94,8/5/2017,0.96,0.94,-0.02,,-1.87
7/5/2017,0.94,0.97,0.94,49,"2,593,718","2,485,000.63",0.96,7/5/2017,0.96,0.96,0.01,,0.63
4/5/2017,0.94,0.96,0.94,16,"575,896","544,511.46",0.96,4/5/2017,0.95,0.96,0,,0.42
3/5/2017,0.95,0.96,0.95,7,"443,962","421,863.21",0.95,3/5/2017,0.96,0.95,-0.01,,-0.83
2/5/2017,0.94,0.96,0.94,16,"747,931","711,743.38",0.96,2/5/2017,0.96,0.96,0,,0.42
1/5/2017,0.95,0.96,0.95,3,"277,728","265,130.24",0.96,1/5/2017,0.96,0.96,0,,0
30/04/2017,0.95,0.96,0.93,30,"892,872","847,184.56",0.96,30/04/2017,0.94,0.96,0.01,,1.38
27/04/2017,0.94,0.94,0.94,13,"434,628","409,132.45",0.94,27/04/2017,0.95,0.94,-0.01,,-0.84
26/04/2017,0.94,0.95,0.9,20,"1,320,455","1,250,303.94",0.95,26/04/2017,0.95,0.95,0,,0
25/04/2017,0.95,0.95,0.94,9,"435,615","413,655.15",0.95,25/04/2017,0.94,0.95,0.01,,0.64
24/04/2017,0.95,0.96,0.94,9,"363,849","346,713.44",0.94,24/04/2017,0.95,0.94,-0.01,,-0.63
20/04/2017,0.96,0.96,0.95,16,"960,000","912,855.00",0.95,20/04/2017,0.97,0.95,-0.02,,-1.96
19/04/2017,0.96,0.97,0.96,6,"240,100","230,116.90",0.97,19/04/2017,0.96,0.97,0.01,,1.36
18/04/2017,0.96,0.97,0.95,43,"2,407,687","2,316,897.13",0.96,18/04/2017,0.97,0.96,-0.01,,-0.93
17/04/2017,0.95,0.97,0.95,18,"1,096,000","1,041,477.50",0.97,17/04/2017,0.95,0.97,0.02,,1.58
16/04/2017,0.96,0.96,0.95,46,"2,427,500","2,310,692.08",0.95,16/04/2017,0.98,0.95,-0.03,,-2.96
13/04/2017,0.97,0.98,0.96,26,"1,249,141","1,203,574.60",0.98,13/04/2017,0.98,0.98,0,,-0.1
12/4/2017,1,1,0.98,55,"3,378,494","3,339,300.23",0.98,12/4/2017,0.99,0.98,-0.01,,-1.01
11/4/2017,0.99,1,0.98,23,"39,503,886","38,724,153.75",0.99,11/4/2017,1,0.99,-0.01,,-0.6
10/4/2017,0.99,1,0.98,13,"619,226","609,384.04",1,10/4/2017,0.99,1,0.01,,0.61
9/4/2017,1,1,0.99,27,"710,345","703,023.54",0.99,9/4/2017,0.99,0.99,0,,-0.3
6/4/2017,1,1.01,0.99,53,"2,422,630","2,400,213.52",0.99,6/4/2017,1,0.99,-0.01,,-0.7
5/4/2017,1,1.03,1,208,"14,743,130","14,811,279.48",1,5/4/2017,0.99,1,0.01,,1.11
4/4/2017,0.97,1,0.97,60,"2,815,330","2,788,225.25",0.99,4/4/2017,0.98,0.99,0.01,,0.92
3/4/2017,0.97,0.98,0.97,45,"2,413,086","2,356,663.64",0.98,3/4/2017,0.97,0.98,0.01,,1.14
2/4/2017,0.95,0.97,0.95,27,"1,214,000","1,158,885.71",0.97,2/4/2017,0.97,0.97,0,,0.41
30/03/2017,0.95,0.97,0.94,35,"1,239,997","1,181,271.69",0.97,30/03/2017,0.96,0.97,0.01,,0.63
29/03/2017,0.95,0.96,0.94,34,"1,810,231","1,722,469.69",0.96,29/03/2017,0.97,0.96,-0.01,,-0.62
28/03/2017,0.97,0.98,0.96,20,"725,512","700,093.91",0.97,28/03/2017,0.97,0.97,-0.01,,-0.52
27/03/2017,0.98,0.99,0.96,41,"2,745,580","2,653,256.95",0.97,27/03/2017,1,0.97,-0.03,,-3
26/03/2017,1,1,0.99,12,"127,982","127,262.18",1,26/03/2017,1,1,0,,0
23/03/2017,0.99,1,0.99,21,"1,778,297","1,770,031.17",1,23/03/2017,1.01,1,-0.01,,-0.99
22/03/2017,1,1.01,0.99,21,"667,375","665,287.63",1.01,22/03/2017,1.01,1.01,0,,0
21/03/2017,1.01,1.03,1,30,"1,910,501","1,941,883.17",1.01,21/03/2017,1,1.01,0.01,,1
20/03/2017,1.01,1.01,0.99,58,"5,746,975","5,713,858.99",1,20/03/2017,1.01,1,-0.01,,-0.99
19/03/2017,1.04,1.04,0.99,71,"4,017,910","4,084,372.67",1.01,19/03/2017,1,1.01,0.01,,1
16/03/2017,1,1.02,1,115,"5,338,975","5,363,299.33",1,16/03/2017,0.99,1,0.01,,0.7
15/03/2017,0.99,1.01,0.98,54,"3,210,018","3,166,651.22",0.99,15/03/2017,1,0.99,-0.01,,-0.7
14/03/2017,1.02,1.02,0.98,36,"1,042,510","1,039,995.13",1,14/03/2017,1.03,1,-0.03,,-2.91
13/03/2017,1.01,1.04,1,66,"3,219,427","3,273,290.16",1.03,13/03/2017,1.02,1.03,0.01,,0.98
12/3/2017,1.07,1.07,1,65,"3,144,331","3,207,196.88",1.02,12/3/2017,1.06,1.02,-0.04,,-3.77
9/3/2017,1.06,1.08,1.06,48,"1,869,413","1,994,544.05",1.06,9/3/2017,1.11,1.06,-0.05,,-4.5
8/3/2017,1.1,1.12,1.08,54,"2,582,009","2,835,428.43",1.11,8/3/2017,1.1,1.11,0.01,,0.91
7/3/2017,1.14,1.14,1.09,69,"3,146,597","3,509,716.02",1.1,7/3/2017,1.12,1.1,-0.02,,-1.79
6/3/2017,1.13,1.14,1.12,14,"404,500","454,549.29",1.12,6/3/2017,1.15,1.12,-0.03,,-2.61
5/3/2017,1.17,1.17,1.13,55,"3,669,865","4,203,048.84",1.15,5/3/2017,1.16,1.15,-0.01,,-0.86
