Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
16/05/2017,0.5,0.51,0.5,112,"10,970,395","5,481,592.85",0.5,16/05/2017,0.51,0.5,-0.01,,-0.98
15/05/2017,0.51,0.52,0.5,78,"4,765,957","2,421,929.95",0.51,15/05/2017,0.51,0.51,-0.01,,-1.17
14/05/2017,0.52,0.53,0.51,63,"4,288,870","2,209,853.72",0.51,14/05/2017,0.52,0.51,-0.01,,-1.15
11/5/2017,0.52,0.53,0.52,113,"11,106,030","5,837,488.74",0.52,11/5/2017,0.53,0.52,-0.01,,-1.14
10/5/2017,0.52,0.53,0.52,59,"2,610,781","1,361,147.95",0.53,10/5/2017,0.53,0.53,0,,0
9/5/2017,0.51,0.54,0.51,79,"6,432,405","3,371,202.54",0.53,9/5/2017,0.52,0.53,0.01,,2.14
8/5/2017,0.52,0.52,0.5,100,"8,714,915","4,464,878.32",0.52,8/5/2017,0.51,0.52,0.01,,0.98
7/5/2017,0.53,0.53,0.51,69,"4,897,128","2,525,384.36",0.51,7/5/2017,0.53,0.51,-0.02,,-3.77
4/5/2017,0.54,0.54,0.52,98,"10,698,311","5,658,391.61",0.53,4/5/2017,0.53,0.53,0,,-0.75
3/5/2017,0.53,0.54,0.53,24,"2,120,963","1,128,003.33",0.53,3/5/2017,0.53,0.53,0,,0.19
2/5/2017,0.53,0.54,0.53,44,"3,778,587","2,030,598.08",0.53,2/5/2017,0.54,0.53,-0.01,,-1.48
1/5/2017,0.54,0.54,0.53,56,"5,286,159","2,837,523.53",0.54,1/5/2017,0.54,0.54,0.01,,1.12
30/04/2017,0.54,0.54,0.53,68,"4,975,279","2,681,087.54",0.54,30/04/2017,0.54,0.54,-0.01,,-0.93
27/04/2017,0.54,0.54,0.53,45,"5,021,197","2,689,297.32",0.54,27/04/2017,0.54,0.54,0,,-0.74
26/04/2017,0.54,0.55,0.54,57,"3,898,473","2,116,001.82",0.54,26/04/2017,0.54,0.54,0,,0.74
25/04/2017,0.54,0.54,0.54,46,"6,075,975","3,284,027.45",0.54,25/04/2017,0.54,0.54,0,,0.56
24/04/2017,0.54,0.55,0.53,63,"6,434,193","3,474,447.04",0.54,24/04/2017,0.54,0.54,0,,-0.74
20/04/2017,0.54,0.55,0.54,68,"7,637,244","4,145,338.64",0.54,20/04/2017,0.54,0.54,0,,-0.55
19/04/2017,0.55,0.55,0.54,64,"5,057,097","2,762,451.53",0.54,19/04/2017,0.55,0.54,0,,-0.73
18/04/2017,0.54,0.55,0.54,59,"6,338,016","3,451,798.96",0.55,18/04/2017,0.54,0.55,0.01,,1.48
17/04/2017,0.55,0.55,0.54,53,"2,822,812","1,525,836.00",0.54,17/04/2017,0.54,0.54,0,,0
16/04/2017,0.55,0.56,0.54,107,"11,578,984","6,278,984.09",0.54,16/04/2017,0.56,0.54,-0.02,,-2.7
13/04/2017,0.56,0.56,0.55,139,"11,744,874","6,524,450.34",0.56,13/04/2017,0.57,0.56,-0.01,,-1.94
12/4/2017,0.57,0.57,0.56,97,"7,360,037","4,154,685.59",0.57,12/4/2017,0.58,0.57,-0.01,,-1.57
11/4/2017,0.57,0.58,0.57,49,"4,136,480","2,356,405.52",0.58,11/4/2017,0.57,0.58,0,,0.7
10/4/2017,0.58,0.58,0.57,49,"3,481,649","1,993,426.13",0.57,10/4/2017,0.58,0.57,-0.01,,-1.38
9/4/2017,0.58,0.58,0.58,39,"3,219,915","1,864,394.03",0.58,9/4/2017,0.58,0.58,0,,-0.34
6/4/2017,0.58,0.58,0.58,70,"4,759,146","2,760,418.60",0.58,6/4/2017,0.59,0.58,-0.01,,-1.02
5/4/2017,0.58,0.59,0.58,197,"15,794,263","9,195,789.27",0.59,5/4/2017,0.58,0.59,0.01,,1.91
4/4/2017,0.58,0.58,0.58,94,"12,787,647","7,410,672.90",0.58,4/4/2017,0.58,0.58,0,,-0.52
3/4/2017,0.57,0.58,0.57,92,"10,939,298","6,314,729.78",0.58,3/4/2017,0.57,0.58,0.01,,2.48
2/4/2017,0.57,0.57,0.56,50,"2,759,585","1,559,749.47",0.57,2/4/2017,0.57,0.57,0,,-0.7
30/03/2017,0.56,0.57,0.56,57,"3,565,799","2,014,691.27",0.57,30/03/2017,0.56,0.57,0.01,,1.79
29/03/2017,0.56,0.56,0.56,38,"3,127,946","1,755,809.73",0.56,29/03/2017,0.56,0.56,0,,-0.18
28/03/2017,0.56,0.57,0.56,52,"3,880,886","2,168,398.66",0.56,28/03/2017,0.56,0.56,0,,-0.36
27/03/2017,0.56,0.57,0.56,46,"2,657,248","1,493,300.30",0.56,27/03/2017,0.57,0.56,-0.01,,-0.88
26/03/2017,0.57,0.57,0.56,61,"5,044,263","2,840,951.68",0.57,26/03/2017,0.56,0.57,0,,0.71
23/03/2017,0.56,0.57,0.56,55,"7,223,017","4,061,599.96",0.56,23/03/2017,0.56,0.56,0,,0.54
22/03/2017,0.56,0.56,0.55,78,"5,116,777","2,850,573.03",0.56,22/03/2017,0.57,0.56,-0.01,,-1.75
21/03/2017,0.57,0.57,0.56,64,"4,033,004","2,276,509.87",0.57,21/03/2017,0.57,0.57,0.01,,0.88
20/03/2017,0.57,0.57,0.56,58,"3,774,632","2,128,336.84",0.57,20/03/2017,0.57,0.57,-0.01,,-0.88
19/03/2017,0.58,0.58,0.57,33,"2,842,320","1,624,840.01",0.57,19/03/2017,0.58,0.57,-0.01,,-1.72
16/03/2017,0.58,0.58,0.57,141,"12,083,899","6,969,529.96",0.58,16/03/2017,0.57,0.58,0.01,,1.05
15/03/2017,0.57,0.57,0.56,75,"25,435,800","14,429,095.56",0.57,15/03/2017,0.56,0.57,0.01,,2.5
14/03/2017,0.58,0.58,0.56,93,"29,457,312","16,723,091.40",0.56,14/03/2017,0.58,0.56,-0.02,,-2.61
13/03/2017,0.57,0.58,0.56,83,"7,478,250","4,268,971.34",0.58,13/03/2017,0.57,0.58,0.01,,0.88
12/3/2017,0.57,0.58,0.56,89,"26,607,546","15,100,937.35",0.57,12/3/2017,0.57,0.57,0,,0.53
9/3/2017,0.58,0.58,0.57,101,"7,199,165","4,100,286.50",0.57,9/3/2017,0.58,0.57,-0.01,,-1.39
8/3/2017,0.58,0.59,0.58,109,"11,150,774","6,461,611.79",0.58,8/3/2017,0.58,0.58,0,,-0.52
7/3/2017,0.58,0.59,0.58,78,"4,150,026","2,401,072.32",0.58,7/3/2017,0.58,0.58,0,,0
6/3/2017,0.59,0.59,0.58,249,"22,157,433","12,883,399.92",0.58,6/3/2017,0.59,0.58,-0.01,,-1.87
5/3/2017,0.61,0.61,0.59,173,"14,558,773","8,651,388.06",0.59,5/3/2017,0.61,0.59,-0.02,,-3.28
