Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
11/5/2017,1.11,1.11,1.09,21,"695,365","763,964.18",1.11,11/5/2017,1.1,1.11,0.01,,0.91
10/5/2017,1.11,1.12,1.08,35,"847,885","932,718.78",1.1,10/5/2017,1.13,1.1,-0.03,,-2.65
9/5/2017,1.11,1.13,1.1,34,"798,178","887,974.12",1.13,9/5/2017,1.13,1.13,0,,0
8/5/2017,1.13,1.15,1.12,25,"1,018,628","1,156,263.70",1.13,8/5/2017,1.12,1.13,0.01,,0.89
7/5/2017,1.17,1.17,1.11,87,"3,213,900","3,637,035.98",1.12,7/5/2017,1.17,1.12,-0.05,,-4.27
4/5/2017,1.17,1.19,1.15,72,"1,671,252","1,957,238.83",1.17,4/5/2017,1.14,1.17,0.03,,2.63
3/5/2017,1.17,1.17,1.14,43,"1,248,963","1,439,780.71",1.14,3/5/2017,1.19,1.14,-0.05,,-4.2
2/5/2017,1.16,1.19,1.16,40,"954,964","1,113,988.25",1.19,2/5/2017,1.18,1.19,0.01,,0.85
1/5/2017,1.21,1.21,1.17,68,"2,106,485","2,501,809.97",1.18,1/5/2017,1.22,1.18,-0.04,,-3.28
30/04/2017,1.22,1.23,1.21,72,"2,659,337","3,243,323.14",1.22,30/04/2017,1.22,1.22,0,,0
27/04/2017,1.21,1.27,1.2,166,"6,733,509","8,329,565.37",1.22,27/04/2017,1.2,1.22,0.02,,1.67
26/04/2017,1.23,1.25,1.2,150,"5,223,800","6,394,303.30",1.2,26/04/2017,1.22,1.2,-0.02,,-1.64
25/04/2017,1.17,1.27,1.17,381,"13,774,341","16,889,906.77",1.22,25/04/2017,1.15,1.22,0.07,,6.09
24/04/2017,1.19,1.19,1.14,33,"946,784","1,098,200.76",1.15,24/04/2017,1.15,1.15,0,,0
20/04/2017,1.18,1.2,1.15,39,"834,050","977,977.53",1.15,20/04/2017,1.19,1.15,-0.04,,-3.36
19/04/2017,1.27,1.28,1.19,131,"4,220,732","5,176,774.89",1.19,19/04/2017,1.23,1.19,-0.04,,-3.25
18/04/2017,1.35,1.42,1.34,188,"6,603,974","9,050,663.95",1.34,18/04/2017,1.34,1.34,0,,0
17/04/2017,1.39,1.39,1.33,79,"2,236,853","3,008,671.33",1.34,17/04/2017,1.35,1.34,-0.01,,-0.74
16/04/2017,1.4,1.45,1.34,116,"3,008,579","4,190,772.06",1.35,16/04/2017,1.41,1.35,-0.06,,-4.26
13/04/2017,1.48,1.48,1.39,61,"1,367,076","1,936,541.67",1.41,13/04/2017,1.46,1.41,-0.05,,-3.42
12/4/2017,1.52,1.54,1.46,265,"8,883,664","13,388,649.56",1.46,12/4/2017,1.52,1.46,-0.06,,-3.95
11/4/2017,1.4,1.54,1.37,505,"24,645,210","36,539,706.65",1.52,11/4/2017,1.38,1.52,0.14,,10.14
10/4/2017,1.4,1.44,1.37,130,"3,540,412","4,956,105.50",1.38,10/4/2017,1.41,1.38,-0.03,,-2.13
9/4/2017,1.5,1.51,1.41,570,"25,465,774","37,413,127.74",1.41,9/4/2017,1.47,1.41,-0.06,,-4.08
6/4/2017,1.33,1.47,1.32,671,"35,706,886","50,300,015.09",1.47,6/4/2017,1.28,1.47,0.19,,14.84
5/4/2017,1.22,1.28,1.2,106,"4,523,710","5,675,013.74",1.28,5/4/2017,1.22,1.28,0.06,,4.92
4/4/2017,1.22,1.24,1.22,19,"623,460","762,108.84",1.22,4/4/2017,1.24,1.22,-0.02,,-1.61
3/4/2017,1.23,1.24,1.22,44,"1,401,502","1,729,613.80",1.24,3/4/2017,1.22,1.24,0.02,,1.64
2/4/2017,1.22,1.28,1.22,199,"8,233,333","10,265,747.88",1.22,2/4/2017,1.16,1.22,0.06,,5.17
30/03/2017,1.16,1.2,1.15,80,"2,985,081","3,501,059.79",1.16,30/03/2017,1.14,1.16,0.02,,1.75
29/03/2017,1.15,1.16,1.12,10,"418,215","478,606.32",1.14,29/03/2017,1.14,1.14,0,,0
28/03/2017,1.14,1.16,1.14,10,"307,396","350,451.44",1.14,28/03/2017,1.15,1.14,-0.01,,-0.87
27/03/2017,1.15,1.15,1.14,5,"92,200","105,612.00",1.15,27/03/2017,1.15,1.15,0,,0
26/03/2017,1.15,1.17,1.15,4,"22,800","26,220.20",1.15,26/03/2017,1.15,1.15,0,,0
23/03/2017,1.15,1.17,1.14,21,"791,112","909,083.83",1.15,23/03/2017,1.19,1.15,-0.04,,-3.36
22/03/2017,1.17,1.21,1.16,9,"324,387","380,695.56",1.19,22/03/2017,1.19,1.19,0,,0
21/03/2017,1.16,1.19,1.16,3,"88,847","103,074.52",1.19,21/03/2017,1.18,1.19,0.01,,0.85
20/03/2017,1.14,1.21,1.14,53,"2,052,968","2,441,565.44",1.18,20/03/2017,1.16,1.18,0.02,,1.72
19/03/2017,1.16,1.16,1.14,23,"873,032","1,001,803.22",1.16,19/03/2017,1.15,1.16,0.01,,0.87
16/03/2017,1.19,1.2,1.14,37,"1,474,212","1,707,692.94",1.15,16/03/2017,1.17,1.15,-0.02,,-1.71
15/03/2017,1.17,1.2,1.15,26,"636,061","741,620.10",1.17,15/03/2017,1.19,1.17,-0.02,,-1.68
14/03/2017,1.2,1.21,1.16,42,"1,471,896","1,742,375.87",1.19,14/03/2017,1.19,1.19,0,,0
13/03/2017,1.23,1.27,1.18,121,"4,908,392","6,022,336.44",1.19,13/03/2017,1.21,1.19,-0.02,,-1.65
12/3/2017,1.18,1.23,1.17,30,"674,557","809,376.73",1.21,12/3/2017,1.17,1.21,0.04,,3.42
9/3/2017,1.21,1.24,1.16,46,"2,226,564","2,628,892.71",1.17,9/3/2017,1.22,1.17,-0.05,,-4.1
8/3/2017,1.23,1.26,1.21,77,"2,587,395","3,176,629.76",1.22,8/3/2017,1.21,1.22,0.01,,0.83
7/3/2017,1.16,1.3,1.16,389,"15,007,570","18,676,784.34",1.21,7/3/2017,1.17,1.21,0.04,,3.42
6/3/2017,1.16,1.18,1.15,52,"2,242,603","2,588,000.87",1.17,6/3/2017,1.18,1.17,-0.01,,-0.85
5/3/2017,1.19,1.2,1.15,43,"1,769,902","2,068,562.16",1.18,5/3/2017,1.18,1.18,0,,0
