Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
27/07/2017,1.11,1.14,1.1,135,"5,096,462","5,747,040.44",1.12,27/07/2017,1.11,1.12,0.01,,0.9
26/07/2017,1.12,1.13,1.1,152,"5,867,712","6,538,253.77",1.11,26/07/2017,1.12,1.11,-0.01,,-0.89
25/07/2017,1.15,1.17,1.12,333,"15,711,314","17,962,315.51",1.12,25/07/2017,1.14,1.12,-0.02,,-1.75
24/07/2017,1.18,1.2,1.14,361,"18,569,315","21,823,072.04",1.14,24/07/2017,1.16,1.14,-0.02,,-1.72
23/07/2017,1.15,1.24,1.14,939,"58,006,619","69,063,009.34",1.16,23/07/2017,1.12,1.16,0.04,,3.57
20/07/2017,0.99,1.12,0.99,"1,011","76,201,048","82,109,938.45",1.12,20/07/2017,0.98,1.12,0.14,,14.29
19/07/2017,0.98,0.99,0.98,38,"1,341,058","1,314,322.04",0.98,19/07/2017,0.98,0.98,0,,-0.41
18/07/2017,0.98,0.99,0.97,49,"1,907,820","1,871,714.66",0.98,18/07/2017,0.99,0.98,-0.01,,-0.61
17/07/2017,0.98,0.99,0.98,63,"2,805,570","2,770,542.48",0.99,17/07/2017,0.98,0.99,0.01,,0.71
16/07/2017,0.98,1,0.98,103,"5,799,317","5,750,123.66",0.98,16/07/2017,0.98,0.98,0,,0
13/07/2017,0.98,1,0.98,204,"9,132,426","9,029,800.37",0.98,13/07/2017,0.97,0.98,0.02,,1.55
12/7/2017,0.95,0.97,0.95,29,"1,219,246","1,175,623.26",0.97,12/7/2017,0.95,0.97,0.02,,1.57
11/7/2017,0.96,0.96,0.95,38,"960,900","921,623.16",0.95,11/7/2017,0.96,0.95,0,,-0.21
10/7/2017,0.96,0.96,0.96,32,"1,567,171","1,501,029.58",0.96,10/7/2017,0.96,0.96,0,,-0.21
9/7/2017,0.96,0.97,0.95,88,"4,741,230","4,552,416.58",0.96,9/7/2017,0.95,0.96,0.01,,0.74
6/7/2017,0.94,0.95,0.94,19,"330,932","312,736.85",0.95,6/7/2017,0.96,0.95,-0.01,,-0.63
5/7/2017,0.97,0.98,0.94,76,"3,036,295","2,926,719.83",0.96,5/7/2017,0.97,0.96,-0.01,,-1.44
4/7/2017,0.95,0.99,0.95,171,"7,303,329","7,118,020.11",0.97,4/7/2017,0.95,0.97,0.03,,2.65
3/7/2017,0.94,0.95,0.94,33,"856,560","811,983.74",0.95,3/7/2017,0.94,0.95,0,,0.43
2/7/2017,0.96,0.96,0.94,42,"1,057,310","998,672.69",0.94,2/7/2017,0.95,0.94,-0.01,,-0.95
29/06/2017,0.94,0.97,0.94,40,"2,124,236","2,033,758.30",0.95,29/06/2017,0.95,0.95,0,,0.21
28/06/2017,0.96,0.96,0.94,32,"632,509","599,073.64",0.95,28/06/2017,0.94,0.95,0.01,,0.64
22/06/2017,0.94,0.96,0.93,63,"1,863,974","1,761,326.51",0.94,22/06/2017,0.94,0.94,0,,-0.11
21/06/2017,0.95,0.97,0.94,37,"1,644,332","1,563,264.07",0.94,21/06/2017,0.97,0.94,-0.02,,-2.28
20/06/2017,0.96,0.97,0.95,36,"1,345,621","1,290,812.24",0.97,20/06/2017,0.97,0.97,-0.01,,-0.82
19/06/2017,0.96,0.98,0.96,21,"720,428","700,177.77",0.97,19/06/2017,0.96,0.97,0.01,,1.25
18/06/2017,0.97,0.97,0.96,41,"2,110,400","2,033,448.62",0.96,18/06/2017,0.97,0.96,-0.01,,-1.23
15/06/2017,0.98,0.98,0.96,47,"2,085,716","2,033,523.59",0.97,15/06/2017,0.98,0.97,0,,-0.41
14/06/2017,0.97,0.99,0.96,96,"6,494,483","6,373,559.78",0.98,14/06/2017,0.98,0.98,0,,0.21
13/06/2017,0.96,0.98,0.96,92,"5,120,916","4,955,840.68",0.98,13/06/2017,0.95,0.98,0.02,,2.2
12/6/2017,0.94,0.96,0.94,74,"3,880,144","3,675,378.48",0.95,12/6/2017,0.95,0.95,0,,0.42
11/6/2017,0.95,0.96,0.94,39,"1,154,937","1,100,341.46",0.95,11/6/2017,0.95,0.95,0,,-0.42
8/6/2017,0.97,0.97,0.95,61,"1,487,726","1,431,113.58",0.95,8/6/2017,0.98,0.95,-0.02,,-2.35
7/6/2017,0.93,0.99,0.93,192,"10,156,515","9,868,306.71",0.98,7/6/2017,0.93,0.98,0.05,,5.17
6/6/2017,0.92,0.93,0.92,20,"521,787","480,811.05",0.93,6/6/2017,0.93,0.93,0,,0
5/6/2017,0.94,0.94,0.9,88,"2,668,035","2,441,306.07",0.93,5/6/2017,0.94,0.93,-0.01,,-1.28
4/6/2017,0.93,0.95,0.93,31,"740,600","697,988.58",0.94,4/6/2017,0.94,0.94,0,,-0.21
1/6/2017,0.95,0.95,0.93,14,"443,428","418,211.42",0.94,1/6/2017,0.95,0.94,-0.01,,-0.74
31/05/2017,0.94,0.95,0.94,59,"2,737,883","2,593,966.42",0.95,31/05/2017,0.94,0.95,0.02,,1.6
30/05/2017,0.91,0.94,0.91,44,"2,232,219","2,079,476.23",0.94,30/05/2017,0.92,0.94,0.02,,1.85
29/05/2017,0.89,0.92,0.89,22,"804,800","731,776.89",0.92,29/05/2017,0.9,0.92,0.02,,2.11
28/05/2017,0.9,0.9,0.89,19,"609,353","544,752.57",0.9,28/05/2017,0.9,0.9,0,,-0.22
25/05/2017,0.92,0.93,0.89,50,"1,728,075","1,570,462.49",0.9,25/05/2017,0.93,0.9,-0.02,,-2.59
24/05/2017,0.93,0.94,0.92,39,"1,035,135","959,551.85",0.93,24/05/2017,0.93,0.93,-0.01,,-0.54
23/05/2017,0.94,0.95,0.93,35,"1,183,671","1,110,902.32",0.93,23/05/2017,0.95,0.93,-0.02,,-2.11
22/05/2017,0.95,0.98,0.93,98,"4,236,976","4,091,730.62",0.95,22/05/2017,0.94,0.95,0.01,,0.96
21/05/2017,0.93,0.97,0.93,152,"5,291,342","5,036,004.94",0.94,21/05/2017,0.93,0.94,0.02,,1.73
18/05/2017,0.93,0.93,0.9,62,"2,783,880","2,566,306.98",0.93,18/05/2017,0.94,0.93,-0.02,,-1.6
17/05/2017,0.93,0.95,0.92,97,"3,740,145","3,469,488.55",0.94,17/05/2017,0.94,0.94,0,,0.32
16/05/2017,0.97,0.97,0.94,59,"1,426,500","1,348,419.30",0.94,16/05/2017,0.96,0.94,-0.02,,-2.5
15/05/2017,1,1,0.96,53,"1,627,935","1,601,586.10",0.96,15/05/2017,1,0.96,-0.04,,-3.9
14/05/2017,1.01,1.02,1,57,"1,700,103","1,714,431.29",1,14/05/2017,1.03,1,-0.03,,-2.91
11/5/2017,1.03,1.04,1.01,77,"3,563,444","3,631,352.67",1.03,11/5/2017,1.03,1.03,0,,0
10/5/2017,1.03,1.04,1.01,59,"1,726,448","1,767,382.56",1.03,10/5/2017,1.04,1.03,-0.01,,-0.96
9/5/2017,1.03,1.04,1.01,57,"1,798,170","1,837,497.16",1.04,9/5/2017,1.03,1.04,0.01,,0.97
8/5/2017,1.03,1.05,1.02,46,"1,490,443","1,535,712.92",1.03,8/5/2017,1.03,1.03,0,,0
7/5/2017,1.05,1.05,1.03,44,"1,582,062","1,637,451.69",1.03,7/5/2017,1.06,1.03,-0.03,,-2.83
4/5/2017,1.06,1.06,1.03,66,"2,819,455","2,932,746.39",1.06,4/5/2017,1.05,1.06,0.01,,0.95
3/5/2017,1.05,1.07,1.04,30,"879,170","922,107.81",1.05,3/5/2017,1.06,1.05,-0.01,,-0.94
2/5/2017,1.07,1.1,1.06,82,"3,581,819","3,866,154.56",1.06,2/5/2017,1.07,1.06,-0.01,,-0.93
1/5/2017,1.04,1.08,1.03,61,"2,534,645","2,680,988.18",1.07,1/5/2017,1.03,1.07,0.04,,3.88
30/04/2017,1.04,1.05,1.03,42,"1,177,859","1,223,554.57",1.03,30/04/2017,1.06,1.03,-0.03,,-2.83
27/04/2017,1.05,1.06,1.04,24,"584,045","609,889.92",1.06,27/04/2017,1.05,1.06,0.01,,0.95
26/04/2017,1.04,1.05,1.03,74,"3,707,739","3,866,589.37",1.05,26/04/2017,1.04,1.05,0.01,,0.96
25/04/2017,1.04,1.05,1.03,48,"1,427,338","1,487,455.02",1.04,25/04/2017,1.06,1.04,-0.02,,-1.89
24/04/2017,1.06,1.07,1.04,42,"1,111,593","1,177,703.74",1.06,24/04/2017,1.06,1.06,0,,0
20/04/2017,1.06,1.07,1.04,36,"1,103,032","1,160,151.41",1.06,20/04/2017,1.08,1.06,-0.02,,-1.85
19/04/2017,1.07,1.09,1.06,118,"5,430,645","5,865,614.90",1.08,19/04/2017,1.07,1.08,0.01,,0.93
18/04/2017,1.04,1.07,1.03,58,"2,148,761","2,270,799.68",1.07,18/04/2017,1.04,1.07,0.03,,2.88
17/04/2017,1.05,1.05,1.03,35,"920,979","958,036.91",1.04,17/04/2017,1.04,1.04,0,,0
16/04/2017,1.07,1.07,1.04,63,"2,073,340","2,177,866.60",1.04,16/04/2017,1.07,1.04,-0.03,,-2.8
13/04/2017,1.08,1.09,1.07,53,"2,114,300","2,266,703.87",1.07,13/04/2017,1.09,1.07,-0.02,,-1.83
12/4/2017,1.07,1.09,1.07,32,"1,322,582","1,432,397.32",1.09,12/4/2017,1.09,1.09,0,,0
11/4/2017,1.09,1.09,1.08,48,"3,432,932","3,715,715.84",1.09,11/4/2017,1.11,1.09,-0.02,,-1.8
10/4/2017,1.1,1.11,1.09,17,"329,798","361,695.78",1.11,10/4/2017,1.11,1.11,0,,0
9/4/2017,1.12,1.12,1.09,41,"2,005,488","2,203,406.69",1.11,9/4/2017,1.12,1.11,-0.01,,-0.89
6/4/2017,1.11,1.12,1.1,51,"1,658,808","1,833,836.66",1.12,6/4/2017,1.12,1.12,0,,0
5/4/2017,1.12,1.13,1.11,43,"1,368,956","1,529,800.56",1.12,5/4/2017,1.12,1.12,0,,0
4/4/2017,1.11,1.14,1.11,70,"2,709,852","3,037,077.04",1.12,4/4/2017,1.12,1.12,0,,0
3/4/2017,1.08,1.12,1.08,87,"5,949,806","6,574,122.71",1.12,3/4/2017,1.08,1.12,0.04,,3.7
2/4/2017,1.07,1.09,1.06,26,"858,315","926,242.80",1.08,2/4/2017,1.09,1.08,-0.01,,-0.92
30/03/2017,1.07,1.09,1.06,56,"1,686,385","1,816,965.97",1.09,30/03/2017,1.1,1.09,-0.01,,-0.91
29/03/2017,1.07,1.1,1.07,32,"595,099","646,681.03",1.1,29/03/2017,1.07,1.1,0.03,,2.8
28/03/2017,1.09,1.1,1.07,35,"1,852,957","2,009,750.35",1.07,28/03/2017,1.11,1.07,-0.04,,-3.6
27/03/2017,1.09,1.11,1.08,35,"878,654","958,406.64",1.11,27/03/2017,1.1,1.11,0.01,,0.91
26/03/2017,1.1,1.1,1.09,23,"392,855","431,890.71",1.1,26/03/2017,1.09,1.1,0.01,,0.92
23/03/2017,1.11,1.11,1.09,36,"700,041","770,228.89",1.09,23/03/2017,1.1,1.09,-0.01,,-0.91
22/03/2017,1.1,1.1,1.08,36,"792,034","865,060.80",1.1,22/03/2017,1.11,1.1,-0.01,,-0.9
21/03/2017,1.1,1.11,1.09,47,"1,902,121","2,092,773.48",1.11,21/03/2017,1.09,1.11,0.02,,1.83
20/03/2017,1.11,1.12,1.09,71,"2,118,615","2,337,151.87",1.09,20/03/2017,1.11,1.09,-0.02,,-1.8
19/03/2017,1.12,1.12,1.11,23,"1,304,736","1,450,731.64",1.11,19/03/2017,1.12,1.11,-0.01,,-0.89
16/03/2017,1.12,1.14,1.11,113,"4,751,413","5,348,233.70",1.12,16/03/2017,1.11,1.12,0.01,,0.9
15/03/2017,1.1,1.13,1.1,52,"2,178,657","2,434,332.22",1.11,15/03/2017,1.11,1.11,0,,0
14/03/2017,1.14,1.14,1.11,55,"1,179,091","1,325,778.78",1.11,14/03/2017,1.15,1.11,-0.04,,-3.48
13/03/2017,1.13,1.16,1.13,58,"1,989,989","2,263,473.45",1.15,13/03/2017,1.13,1.15,0.02,,1.77
12/3/2017,1.15,1.15,1.13,75,"4,518,438","5,143,805.41",1.13,12/3/2017,1.15,1.13,-0.02,,-1.74
9/3/2017,1.15,1.16,1.15,47,"1,945,297","2,239,625.38",1.15,9/3/2017,1.16,1.15,-0.01,,-0.86
8/3/2017,1.15,1.18,1.15,54,"1,747,609","2,034,470.40",1.16,8/3/2017,1.16,1.16,0,,0
7/3/2017,1.16,1.17,1.15,58,"2,378,428","2,758,131.43",1.16,7/3/2017,1.16,1.16,0,,0
6/3/2017,1.17,1.19,1.16,130,"6,316,949","7,411,346.43",1.16,6/3/2017,1.17,1.16,-0.01,,-0.85
5/3/2017,1.19,1.2,1.17,42,"1,874,377","2,207,275.83",1.17,5/3/2017,1.19,1.17,-0.02,,-1.68
