Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0.38,0.39,0.38,131,"13,459,547","5,159,677.97",0.38,30/08/2017,0.38,0.38,0,,0.26
29/08/2017,0.38,0.38,0.38,73,"8,426,815","3,200,802.33",0.38,29/08/2017,0.38,0.38,0,,1.06
28/08/2017,0.38,0.39,0.38,95,"10,585,217","4,019,213.31",0.38,28/08/2017,0.38,0.38,0,,-0.53
27/08/2017,0.38,0.38,0.38,116,"11,096,270","4,220,811.93",0.38,27/08/2017,0.39,0.38,-0.01,,-1.55
24/08/2017,0.39,0.39,0.38,75,"6,462,113","2,490,530.63",0.39,24/08/2017,0.39,0.39,0,,-0.26
23/08/2017,0.39,0.39,0.38,65,"5,020,221","1,938,253.82",0.39,23/08/2017,0.39,0.39,0,,-0.51
22/08/2017,0.39,0.39,0.38,199,"25,734,648","10,000,703.33",0.39,22/08/2017,0.39,0.39,0,,0.78
21/08/2017,0.4,0.4,0.38,177,"22,299,693","8,680,776.80",0.39,21/08/2017,0.39,0.39,-0.01,,-1.78
20/08/2017,0.39,0.4,0.39,324,"34,049,322","13,387,052.10",0.39,20/08/2017,0.39,0.39,0,,0.51
17/08/2017,0.37,0.4,0.37,317,"45,711,538","17,458,309.25",0.39,17/08/2017,0.37,0.39,0.02,,6.25
16/08/2017,0.36,0.37,0.36,110,"10,758,890","3,944,145.19",0.37,16/08/2017,0.36,0.37,0,,1.1
15/08/2017,0.37,0.37,0.36,106,"9,987,545","3,631,168.20",0.36,15/08/2017,0.37,0.36,0,,-0.55
14/08/2017,0.37,0.37,0.37,191,"21,821,670","8,054,552.31",0.37,14/08/2017,0.38,0.37,-0.01,,-3.17
13/08/2017,0.39,0.39,0.37,142,"13,942,525","5,264,033.48",0.38,13/08/2017,0.39,0.38,-0.01,,-2.33
10/8/2017,0.39,0.39,0.38,83,"8,304,734","3,209,206.96",0.39,10/8/2017,0.39,0.39,0,,0
9/8/2017,0.4,0.4,0.39,204,"20,770,821","8,145,657.21",0.39,9/8/2017,0.39,0.39,0,,0.26
8/8/2017,0.4,0.4,0.39,106,"11,019,145","4,295,143.18",0.39,8/8/2017,0.39,0.39,-0.01,,-1.78
7/8/2017,0.4,0.4,0.39,67,"6,890,344","2,721,013.12",0.39,7/8/2017,0.4,0.39,0,,-0.76
6/8/2017,0.4,0.4,0.39,90,"8,825,567","3,503,837.46",0.4,6/8/2017,0.4,0.4,0,,-0.5
3/8/2017,0.4,0.4,0.39,96,"9,959,326","3,938,081.56",0.4,3/8/2017,0.4,0.4,0,,0.25
2/8/2017,0.4,0.4,0.39,178,"23,297,097","9,229,180.26",0.4,2/8/2017,0.4,0.4,0,,-0.75
1/8/2017,0.4,0.41,0.4,168,"15,098,946","6,081,976.00",0.4,1/8/2017,0.4,0.4,0,,0.25
31/07/2017,0.4,0.4,0.4,113,"10,666,480","4,263,505.01",0.4,31/07/2017,0.4,0.4,0,,-0.25
30/07/2017,0.4,0.41,0.4,94,"8,634,876","3,464,327.04",0.4,30/07/2017,0.4,0.4,0,,-0.25
27/07/2017,0.4,0.4,0.4,59,"5,136,683","2,059,216.22",0.4,27/07/2017,0.4,0.4,0,,0.25
26/07/2017,0.4,0.41,0.4,207,"21,718,284","8,718,894.47",0.4,26/07/2017,0.4,0.4,0,,-0.74
25/07/2017,0.42,0.42,0.4,371,"50,702,869","20,638,192.95",0.4,25/07/2017,0.41,0.4,-0.01,,-2.42
24/07/2017,0.41,0.42,0.4,470,"62,500,243","25,763,888.55",0.41,24/07/2017,0.41,0.41,0.01,,1.98
23/07/2017,0.4,0.41,0.4,444,"53,060,877","21,601,769.65",0.41,23/07/2017,0.4,0.41,0.01,,1.25
20/07/2017,0.4,0.41,0.4,242,"28,579,697","11,417,292.32",0.4,20/07/2017,0.4,0.4,0,,0.25
19/07/2017,0.39,0.41,0.39,692,"99,629,483","39,942,907.49",0.4,19/07/2017,0.39,0.4,0.01,,2.05
18/07/2017,0.39,0.39,0.39,152,"18,066,775","7,064,757.89",0.39,18/07/2017,0.39,0.39,0,,-0.51
17/07/2017,0.39,0.4,0.39,268,"33,788,512","13,271,339.07",0.39,17/07/2017,0.39,0.39,0,,0.26
16/07/2017,0.39,0.4,0.39,211,"23,079,986","9,061,759.48",0.39,16/07/2017,0.39,0.39,0.01,,1.55
13/07/2017,0.39,0.39,0.39,186,"21,857,589","8,476,654.28",0.39,13/07/2017,0.39,0.39,0,,-0.77
12/7/2017,0.39,0.4,0.39,274,"32,374,926","12,662,248.63",0.39,12/7/2017,0.39,0.39,0,,0.78
11/7/2017,0.38,0.39,0.38,107,"11,357,996","4,377,559.74",0.39,11/7/2017,0.38,0.39,0,,0.52
10/7/2017,0.39,0.39,0.38,146,"15,347,039","5,929,331.79",0.38,10/7/2017,0.39,0.38,0,,-1.03
9/7/2017,0.38,0.39,0.38,450,"55,923,820","21,705,999.92",0.39,9/7/2017,0.38,0.39,0.01,,2.92
6/7/2017,0.38,0.38,0.38,169,"23,467,836","8,888,413.46",0.38,6/7/2017,0.38,0.38,0,,-0.79
5/7/2017,0.39,0.4,0.38,791,"107,277,384","41,768,110.32",0.38,5/7/2017,0.38,0.38,0,,0.53
4/7/2017,0.38,0.39,0.38,477,"53,659,379","20,488,551.13",0.38,4/7/2017,0.38,0.38,0,,-0.26
3/7/2017,0.37,0.38,0.37,297,"30,067,812","11,357,204.08",0.38,3/7/2017,0.37,0.38,0.01,,1.88
2/7/2017,0.38,0.38,0.37,268,"32,913,032","12,370,842.18",0.37,2/7/2017,0.37,0.37,0,,-0.53
29/06/2017,0.38,0.39,0.37,329,"37,831,129","14,313,082.06",0.37,29/06/2017,0.38,0.37,0,,-1.06
28/06/2017,0.38,0.39,0.38,102,"8,684,412","3,321,623.48",0.38,28/06/2017,0.38,0.38,0,,-0.79
22/06/2017,0.39,0.4,0.36,463,"56,023,969","21,315,774.48",0.38,22/06/2017,0.4,0.38,-0.01,,-3.54
21/06/2017,0.41,0.42,0.39,319,"35,449,757","14,311,375.29",0.4,21/06/2017,0.42,0.4,-0.02,,-5.5
20/06/2017,0.43,0.43,0.41,319,"34,505,013","14,567,455.68",0.42,20/06/2017,0.43,0.42,-0.01,,-3.02
19/06/2017,0.43,0.44,0.42,796,"170,384,680","74,149,664.87",0.43,19/06/2017,0.43,0.43,0.01,,1.17
18/06/2017,0.42,0.43,0.41,329,"44,116,793","18,851,125.79",0.43,18/06/2017,0.42,0.43,0.01,,1.19
15/06/2017,0.43,0.43,0.42,199,"21,874,575","9,226,588.34",0.42,15/06/2017,0.43,0.42,0,,-0.94
14/06/2017,0.43,0.43,0.42,260,"30,091,185","12,837,186.37",0.43,14/06/2017,0.43,0.43,-0.01,,-1.16
13/06/2017,0.43,0.44,0.43,529,"275,806,552","118,483,191.87",0.43,13/06/2017,0.43,0.43,0,,-0.46
12/6/2017,0.43,0.44,0.43,792,"126,472,150","54,669,766.83",0.43,12/6/2017,0.42,0.43,0.01,,2.37
11/6/2017,0.42,0.43,0.42,634,"102,544,186","43,873,255.34",0.42,11/6/2017,0.42,0.42,0.01,,1.2
8/6/2017,0.4,0.43,0.4,"1,391","316,037,838","133,630,308.13",0.42,8/6/2017,0.4,0.42,0.02,,4.25
7/6/2017,0.39,0.4,0.38,721,"98,623,115","38,732,212.16",0.4,7/6/2017,0.38,0.4,0.02,,5.26
6/6/2017,0.38,0.41,0.37,"1,275","209,268,683","81,080,795.88",0.38,6/6/2017,0.38,0.38,0,,1.06
5/6/2017,0.35,0.38,0.34,556,"85,175,034","31,064,472.36",0.38,5/6/2017,0.35,0.38,0.02,,6.52
4/6/2017,0.36,0.36,0.35,97,"11,306,279","3,991,447.05",0.35,4/6/2017,0.35,0.35,0,,0.28
