Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/07/2017,1.38,1.4,1.38,5,"36,185","50,056.45",1.4,30/07/2017,1.4,1.4,0,,0
27/07/2017,1.37,1.4,1.37,7,"40,900","56,525.75",1.4,27/07/2017,1.37,1.4,0.03,,2.19
26/07/2017,1.39,1.39,1.35,14,"556,613","759,556.39",1.37,26/07/2017,1.4,1.37,-0.03,,-2.14
25/07/2017,1.4,1.42,1.37,28,"752,029","1,059,238.26",1.4,25/07/2017,1.4,1.4,0,,0
24/07/2017,1.39,1.4,1.38,9,"129,216","178,664.14",1.4,24/07/2017,1.4,1.4,0,,0
23/07/2017,1.38,1.44,1.38,102,"3,205,176","4,510,507.15",1.4,23/07/2017,1.38,1.4,0.02,,1.45
20/07/2017,1.38,1.39,1.37,25,"568,143","782,886.22",1.38,20/07/2017,1.4,1.38,-0.02,,-1.43
19/07/2017,1.38,1.4,1.38,8,"103,913","144,490.67",1.4,19/07/2017,1.39,1.4,0.01,,0.72
18/07/2017,1.39,1.39,1.39,2,"35,000","48,650.00",1.39,18/07/2017,1.4,1.39,-0.01,,-0.71
17/07/2017,1.38,1.4,1.38,9,"135,893","188,202.58",1.4,17/07/2017,1.39,1.4,0.01,,0.72
16/07/2017,1.37,1.41,1.35,27,"559,376","774,546.34",1.39,16/07/2017,1.38,1.39,0.01,,0.72
13/07/2017,1.39,1.4,1.38,11,"231,668","321,667.06",1.38,13/07/2017,1.39,1.38,-0.01,,-0.72
12/7/2017,1.4,1.4,1.39,17,"1,011,854","1,416,370.31",1.39,12/7/2017,1.42,1.39,-0.03,,-2.11
11/7/2017,1.43,1.43,1.39,20,"601,280","851,132.78",1.42,11/7/2017,1.41,1.42,0.01,,0.71
10/7/2017,1.4,1.41,1.4,2,"13,637","19,209.74",1.41,10/7/2017,1.41,1.41,0,,0
9/7/2017,1.43,1.43,1.41,13,"372,378","527,237.57",1.41,9/7/2017,1.45,1.41,-0.04,,-2.76
6/7/2017,1.45,1.45,1.4,21,"423,457","596,004.71",1.45,6/7/2017,1.42,1.45,0.03,,2.11
5/7/2017,1.42,1.42,1.4,12,"3,259,618","4,627,921.04",1.42,5/7/2017,1.42,1.42,0,,0
4/7/2017,1.4,1.45,1.4,77,"2,055,162","2,942,584.22",1.42,4/7/2017,1.44,1.42,-0.02,,-1.39
3/7/2017,1.42,1.44,1.4,8,"96,644","136,618.78",1.44,3/7/2017,1.42,1.44,0.02,,1.41
2/7/2017,1.43,1.44,1.4,15,"96,179","136,092.66",1.42,2/7/2017,1.44,1.42,-0.02,,-1.39
29/06/2017,1.45,1.46,1.44,9,"392,356","566,545.21",1.44,29/06/2017,1.44,1.44,0,,0
28/06/2017,1.45,1.45,1.44,2,"35,603","51,391.88",1.44,28/06/2017,1.46,1.44,-0.02,,-1.37
22/06/2017,1.47,1.48,1.43,35,"1,817,811","2,641,401.06",1.46,22/06/2017,1.44,1.46,0.02,,1.39
21/06/2017,1.45,1.47,1.43,18,"223,120","323,565.87",1.44,21/06/2017,1.45,1.44,-0.01,,-0.69
20/06/2017,1.45,1.47,1.43,36,"905,673","1,309,747.40",1.45,20/06/2017,1.46,1.45,-0.01,,-0.68
19/06/2017,1.47,1.48,1.46,9,"100,266","147,960.36",1.46,19/06/2017,1.47,1.46,-0.01,,-0.68
18/06/2017,1.48,1.53,1.47,40,"7,083,787","10,726,243.83",1.47,18/06/2017,1.5,1.47,-0.03,,-2
15/06/2017,1.42,1.5,1.39,123,"8,306,143","12,363,929.19",1.5,15/06/2017,1.43,1.5,0.07,,4.9
14/06/2017,1.42,1.43,1.42,6,"180,000","256,400.00",1.43,14/06/2017,1.43,1.43,0,,0
13/06/2017,1.45,1.47,1.43,19,"496,406","723,688.70",1.43,13/06/2017,1.43,1.43,0,,0
12/6/2017,1.44,1.48,1.43,28,"897,025","1,303,462.41",1.43,12/6/2017,1.44,1.43,-0.01,,-0.69
11/6/2017,1.48,1.48,1.44,19,"956,575","1,395,580.50",1.44,11/6/2017,1.47,1.44,-0.03,,-2.04
8/6/2017,1.48,1.48,1.44,33,"1,429,079","2,081,000.16",1.47,8/6/2017,1.47,1.47,0,,0
7/6/2017,1.5,1.5,1.47,29,"840,123","1,247,200.81",1.47,7/6/2017,1.51,1.47,-0.04,,-2.65
6/6/2017,1.5,1.51,1.48,15,"216,623","324,394.52",1.51,6/6/2017,1.51,1.51,0,,0
5/6/2017,1.49,1.51,1.46,31,"907,483","1,345,509.67",1.51,5/6/2017,1.52,1.51,-0.01,,-0.66
4/6/2017,1.54,1.54,1.5,9,"62,671","94,937.96",1.52,4/6/2017,1.51,1.52,0.01,,0.66
1/6/2017,1.52,1.52,1.51,15,"632,326","955,427.39",1.51,1/6/2017,1.52,1.51,-0.01,,-0.66
31/05/2017,1.51,1.52,1.5,34,"1,197,808","1,799,372.90",1.52,31/05/2017,1.53,1.52,-0.01,,-0.65
30/05/2017,1.53,1.53,1.51,25,"2,284,480","3,473,876.48",1.53,30/05/2017,1.53,1.53,0,,0
29/05/2017,1.51,1.56,1.5,134,"7,253,926","11,188,779.34",1.53,29/05/2017,1.49,1.53,0.04,,2.68
28/05/2017,1.5,1.5,1.49,19,"958,406","1,430,934.94",1.49,28/05/2017,1.49,1.49,0,,0
25/05/2017,1.5,1.52,1.49,34,"1,056,402","1,581,990.23",1.49,25/05/2017,1.5,1.49,-0.01,,-0.67
24/05/2017,1.5,1.52,1.49,19,"786,909","1,176,557.79",1.5,24/05/2017,1.5,1.5,0,,0
23/05/2017,1.52,1.55,1.49,99,"4,772,032","7,192,065.62",1.5,23/05/2017,1.52,1.5,-0.02,,-1.32
22/05/2017,1.46,1.54,1.46,84,"5,499,237","8,251,463.18",1.52,22/05/2017,1.44,1.52,0.08,,5.56
21/05/2017,1.41,1.45,1.41,102,"4,860,457","6,935,742.81",1.44,21/05/2017,1.4,1.44,0.04,,2.86
18/05/2017,1.34,1.41,1.34,47,"2,080,191","2,905,608.34",1.4,18/05/2017,1.33,1.4,0.07,,5.26
17/05/2017,1.33,1.34,1.32,10,"76,502","101,432.64",1.33,17/05/2017,1.34,1.33,-0.01,,-0.75
16/05/2017,1.35,1.35,1.34,15,"339,475","455,804.04",1.34,16/05/2017,1.35,1.34,-0.01,,-0.74
15/05/2017,1.36,1.36,1.35,21,"360,408","489,154.88",1.35,15/05/2017,1.37,1.35,-0.02,,-1.46
14/05/2017,1.35,1.43,1.35,21,"374,621","520,125.53",1.37,14/05/2017,1.4,1.37,-0.03,,-2.14
11/5/2017,1.44,1.44,1.4,13,"234,576","332,256.40",1.4,11/5/2017,1.4,1.4,0,,0
10/5/2017,1.43,1.46,1.4,31,"761,986","1,097,726.86",1.4,10/5/2017,1.35,1.4,0.05,,3.7
9/5/2017,1.35,1.35,1.35,3,"160,000","216,000.00",1.35,9/5/2017,1.36,1.35,-0.01,,-0.74
8/5/2017,1.44,1.44,1.36,2,"36,205","49,239.60",1.36,8/5/2017,1.39,1.36,-0.03,,-2.16
7/5/2017,1.38,1.47,1.38,7,"72,327","100,562.03",1.39,7/5/2017,1.44,1.39,-0.05,,-3.47
4/5/2017,1.44,1.44,1.4,15,"420,781","602,679.91",1.44,4/5/2017,1.43,1.44,0.01,,0.7
3/5/2017,1.39,1.44,1.39,10,"498,270","698,125.30",1.43,3/5/2017,1.41,1.43,0.02,,1.42
2/5/2017,1.35,1.45,1.35,46,"1,654,668","2,307,383.53",1.41,2/5/2017,1.35,1.41,0.06,,4.44
1/5/2017,1.3,1.35,1.28,13,"520,336","685,223.46",1.35,1/5/2017,1.3,1.35,0.05,,3.85
30/04/2017,1.27,1.35,1.27,7,"121,877","157,715.10",1.3,30/04/2017,1.32,1.3,-0.02,,-1.52
27/04/2017,1.3,1.32,1.3,11,"451,182","592,194.73",1.32,27/04/2017,1.3,1.32,0.02,,1.54
26/04/2017,1.3,1.32,1.3,37,"909,587","1,185,805.27",1.3,26/04/2017,1.27,1.3,0.03,,2.36
25/04/2017,1.36,1.39,1.27,59,"2,900,447","3,777,566.14",1.27,25/04/2017,1.41,1.27,-0.14,,-9.93
24/04/2017,1.4,1.41,1.35,6,"46,499","64,210.31",1.41,24/04/2017,1.45,1.41,-0.04,,-2.76
20/04/2017,1.39,1.45,1.37,11,"300,711","418,022.91",1.45,20/04/2017,1.45,1.45,0,,0
19/04/2017,1.46,1.46,1.33,11,"550,059","738,166.17",1.45,19/04/2017,1.44,1.45,0.01,,0.69
18/04/2017,0,0,0,0,0,0,0,17/04/2017,1.44,1.44,0,,0
17/04/2017,1.41,1.44,1.4,6,"108,109","152,283.60",1.44,17/04/2017,1.43,1.44,0.01,,0.7
16/04/2017,1.43,1.47,1.35,8,"209,686","299,476.10",1.43,16/04/2017,1.43,1.43,0,,0
13/04/2017,1.5,1.5,1.43,5,"69,105","100,951.91",1.43,13/04/2017,1.48,1.43,-0.05,,-3.38
12/4/2017,1.48,1.49,1.47,11,"496,592","734,600.12",1.48,12/4/2017,1.47,1.48,0.01,,0.68
11/4/2017,1.47,1.47,1.44,9,"455,207","664,083.14",1.47,11/4/2017,1.47,1.47,0,,0
10/4/2017,1.47,1.5,1.47,9,"312,341","466,701.27",1.47,10/4/2017,1.47,1.47,0,,0
9/4/2017,1.5,1.5,1.47,2,"70,000","104,700.00",1.47,9/4/2017,1.52,1.47,-0.05,,-3.29
6/4/2017,1.51,1.52,1.51,2,"20,402","30,811.04",1.52,6/4/2017,1.51,1.52,0.01,,0.66
5/4/2017,1.52,1.53,1.51,9,"160,309","242,382.59",1.51,5/4/2017,1.55,1.51,-0.04,,-2.58
4/4/2017,1.53,1.55,1.5,20,"834,807","1,274,794.83",1.55,4/4/2017,1.5,1.55,0.05,,3.33
3/4/2017,1.47,1.52,1.44,24,"795,305","1,185,853.54",1.5,3/4/2017,1.45,1.5,0.05,,3.45
2/4/2017,1.36,1.47,1.36,51,"2,083,462","2,958,119.52",1.45,2/4/2017,1.37,1.45,0.08,,5.84
30/03/2017,1.43,1.43,1.36,16,"534,256","736,671.42",1.37,30/03/2017,1.41,1.37,-0.04,,-2.84
29/03/2017,1.43,1.43,1.35,10,"150,309","208,786.99",1.41,29/03/2017,1.43,1.41,-0.02,,-1.4
28/03/2017,1.4,1.45,1.32,12,"150,950","212,286.21",1.43,28/03/2017,1.43,1.43,0,,0
27/03/2017,1.42,1.43,1.3,7,"41,000","57,819.88",1.43,27/03/2017,1.42,1.43,0.01,,0.7
26/03/2017,1.42,1.42,1.42,2,"10,000","14,200.00",1.42,26/03/2017,1.47,1.42,-0.05,,-3.4
23/03/2017,0,0,0,0,0,0,0,22/03/2017,1.47,1.47,0,,0
22/03/2017,1.43,1.47,1.43,9,"1,725,331","2,499,509.35",1.47,22/03/2017,1.45,1.47,0.02,,1.38
21/03/2017,1.44,1.45,1.43,6,"182,522","263,543.32",1.45,21/03/2017,1.43,1.45,0.02,,1.4
20/03/2017,1.46,1.46,1.43,10,"284,666","412,072.24",1.43,20/03/2017,1.48,1.43,-0.05,,-3.38
19/03/2017,1.51,1.52,1.45,4,"23,843","35,572.35",1.48,19/03/2017,1.45,1.48,0.03,,2.07
16/03/2017,1.5,1.54,1.45,36,"4,612,289","7,080,852.10",1.45,16/03/2017,1.5,1.45,-0.05,,-3.33
15/03/2017,1.44,1.5,1.44,13,"284,000","417,649.81",1.5,15/03/2017,1.45,1.5,0.05,,3.45
14/03/2017,1.44,1.46,1.43,29,"1,298,627","1,864,886.61",1.45,14/03/2017,1.45,1.45,0,,0
13/03/2017,1.43,1.45,1.42,24,"1,158,153","1,655,674.79",1.45,13/03/2017,1.47,1.45,-0.02,,-1.36
12/3/2017,1.4,1.47,1.4,4,"94,343","133,305.20",1.47,12/3/2017,1.47,1.47,0,,0
9/3/2017,1.38,1.47,1.38,10,"130,279","186,671.00",1.47,9/3/2017,1.5,1.47,-0.03,,-2
8/3/2017,1.42,1.5,1.42,12,"292,426","425,102.41",1.5,8/3/2017,1.5,1.5,0,,0
7/3/2017,1.5,1.5,1.5,1,"15,000","22,500.00",1.5,7/3/2017,1.51,1.5,-0.01,,-0.66
6/3/2017,1.53,1.53,1.45,20,"778,068","1,158,888.07",1.51,6/3/2017,1.5,1.51,0.01,,0.67
5/3/2017,1.54,1.54,1.42,29,"767,918","1,137,485.51",1.5,5/3/2017,1.5,1.5,0,,0
