Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
21/06/2017,2.53,2.55,2.51,69,"3,040,934","7,688,560.85",2.54,21/06/2017,2.55,2.54,-0.01,,-0.39
20/06/2017,2.58,2.58,2.54,39,"1,298,779","3,318,293.99",2.55,20/06/2017,2.58,2.55,-0.03,,-1.16
19/06/2017,2.53,2.58,2.53,73,"2,592,359","6,662,576.71",2.58,19/06/2017,2.53,2.58,0.05,,1.98
18/06/2017,2.55,2.55,2.53,19,"937,247","2,382,800.23",2.53,18/06/2017,2.56,2.53,-0.03,,-1.17
15/06/2017,2.53,2.56,2.53,90,"6,824,768","17,440,483.48",2.56,15/06/2017,2.55,2.56,0.01,,0.39
14/06/2017,2.54,2.56,2.54,55,"1,856,414","4,724,213.78",2.55,14/06/2017,2.53,2.55,0.02,,0.79
13/06/2017,2.55,2.57,2.53,34,"1,509,520","3,842,225.22",2.53,13/06/2017,2.56,2.53,-0.03,,-1.17
12/6/2017,2.54,2.56,2.54,38,"852,416","2,171,994.48",2.56,12/6/2017,2.55,2.56,0.01,,0.39
11/6/2017,2.56,2.57,2.54,103,"2,057,185","5,250,096.10",2.55,11/6/2017,2.56,2.55,-0.01,,-0.39
8/6/2017,2.56,2.57,2.55,67,"1,317,575","3,369,652.19",2.56,8/6/2017,2.56,2.56,0,,0
7/6/2017,2.52,2.56,2.52,58,"1,940,651","4,925,438.05",2.56,7/6/2017,2.52,2.56,0.04,,1.59
6/6/2017,2.5,2.54,2.5,24,"315,173","795,360.78",2.52,6/6/2017,2.52,2.52,0,,0
5/6/2017,2.52,2.53,2.49,130,"6,291,353","15,786,019.44",2.52,5/6/2017,2.53,2.52,-0.01,,-0.4
4/6/2017,2.55,2.55,2.53,14,"216,435","549,830.28",2.53,4/6/2017,2.55,2.53,-0.02,,-0.78
1/6/2017,2.5,2.55,2.5,32,"1,099,159","2,789,616.27",2.55,1/6/2017,2.5,2.55,0.05,,2
31/05/2017,2.56,2.56,2.5,125,"6,469,546","16,224,132.25",2.5,31/05/2017,2.56,2.5,-0.06,,-2.34
30/05/2017,2.53,2.56,2.53,37,"625,905","1,593,713.37",2.56,30/05/2017,2.54,2.56,0.02,,0.79
29/05/2017,2.51,2.55,2.51,38,"5,746,107","14,529,184.21",2.54,29/05/2017,2.51,2.54,0.03,,1.2
28/05/2017,2.56,2.56,2.5,67,"6,235,407","15,701,421.54",2.51,28/05/2017,2.57,2.51,-0.06,,-2.33
25/05/2017,2.58,2.59,2.57,48,"3,187,785","8,218,241.41",2.57,25/05/2017,2.58,2.57,-0.01,,-0.39
24/05/2017,2.62,2.62,2.58,39,"2,043,641","5,303,497.55",2.58,24/05/2017,2.63,2.58,-0.05,,-1.9
23/05/2017,2.6,2.63,2.6,48,"1,365,816","3,565,291.09",2.63,23/05/2017,2.6,2.63,0.03,,1.15
22/05/2017,2.56,2.63,2.56,75,"2,033,550","5,284,874.97",2.6,22/05/2017,2.56,2.6,0.04,,1.56
21/05/2017,2.57,2.57,2.56,13,"168,212","431,259.35",2.56,21/05/2017,2.58,2.56,-0.02,,-0.78
18/05/2017,2.57,2.58,2.57,41,"3,263,330","8,411,308.86",2.58,18/05/2017,2.59,2.58,-0.01,,-0.39
17/05/2017,2.55,2.59,2.55,91,"4,114,131","10,532,456.07",2.59,17/05/2017,2.56,2.59,0.03,,1.17
16/05/2017,2.58,2.58,2.56,241,"5,621,637","14,431,248.46",2.56,16/05/2017,2.59,2.56,-0.03,,-1.16
15/05/2017,2.63,2.64,2.59,77,"4,858,187","12,725,064.50",2.59,15/05/2017,2.65,2.59,-0.06,,-2.26
14/05/2017,2.64,2.65,2.63,16,"241,487","636,503.42",2.65,14/05/2017,2.64,2.65,0.01,,0.38
11/5/2017,2.6,2.66,2.6,118,"13,985,643","36,866,479.62",2.64,11/5/2017,2.59,2.64,0.05,,1.93
10/5/2017,2.57,2.59,2.57,101,"3,104,223","8,036,971.68",2.59,10/5/2017,2.58,2.59,0.01,,0.39
9/5/2017,2.56,2.59,2.56,117,"4,956,642","12,762,482.69",2.58,9/5/2017,2.56,2.58,0.02,,0.78
8/5/2017,2.52,2.56,2.52,63,"1,361,318","3,471,015.65",2.56,8/5/2017,2.53,2.56,0.03,,1.19
7/5/2017,2.53,2.54,2.52,40,"1,411,626","3,568,455.10",2.53,7/5/2017,2.51,2.53,0.02,,0.8
4/5/2017,2.55,2.55,2.51,111,"5,331,371","13,454,394.26",2.51,4/5/2017,2.53,2.51,-0.02,,-0.79
3/5/2017,2.55,2.55,2.52,114,"4,388,232","11,101,206.94",2.53,3/5/2017,2.54,2.53,-0.01,,-0.39
2/5/2017,2.55,2.57,2.53,267,"9,167,666","23,292,638.31",2.54,2/5/2017,2.58,2.54,-0.04,,-1.55
1/5/2017,2.55,2.58,2.53,53,"1,129,201","2,885,208.95",2.58,1/5/2017,2.56,2.58,0.02,,0.78
30/04/2017,2.55,2.59,2.55,22,"353,940","908,484.32",2.56,30/04/2017,2.57,2.56,-0.01,,-0.39
27/04/2017,2.6,2.62,2.56,116,"2,034,609","5,252,674.63",2.57,27/04/2017,2.7,2.57,-0.13,,-4.81
26/04/2017,2.68,2.7,2.68,103,"10,564,246","28,483,478.39",2.7,26/04/2017,2.67,2.7,0.03,,1.12
25/04/2017,2.66,2.69,2.66,103,"4,428,270","11,869,519.26",2.67,25/04/2017,2.66,2.67,0.01,,0.38
24/04/2017,2.69,2.7,2.66,150,"7,360,194","19,757,156.67",2.66,24/04/2017,2.68,2.66,-0.02,,-0.75
20/04/2017,2.66,2.68,2.66,103,"7,641,125","20,415,564.35",2.68,20/04/2017,2.65,2.68,0.03,,1.13
19/04/2017,2.61,2.66,2.61,25,"246,698","652,465.42",2.65,19/04/2017,2.62,2.65,0.03,,1.15
18/04/2017,2.62,2.65,2.62,36,"602,071","1,584,050.84",2.62,18/04/2017,2.62,2.62,0,,0
17/04/2017,2.6,2.62,2.6,11,"113,943","296,885.60",2.62,17/04/2017,2.6,2.62,0.02,,0.77
16/04/2017,2.6,2.62,2.6,23,"1,255,773","3,270,633.16",2.6,16/04/2017,2.62,2.6,-0.02,,-0.76
13/04/2017,2.65,2.65,2.61,25,"1,142,047","2,995,811.64",2.62,13/04/2017,2.65,2.62,-0.03,,-1.13
12/4/2017,2.61,2.65,2.61,54,"1,086,600","2,851,536.20",2.65,12/4/2017,2.62,2.65,0.03,,1.15
11/4/2017,2.61,2.65,2.61,29,"345,316","905,889.64",2.62,11/4/2017,2.62,2.62,0,,0
10/4/2017,2.64,2.65,2.62,37,"808,813","2,130,460.55",2.62,10/4/2017,2.64,2.62,-0.02,,-0.76
9/4/2017,2.64,2.64,2.63,28,"796,003","2,097,975.92",2.64,9/4/2017,2.65,2.64,-0.01,,-0.38
6/4/2017,2.66,2.66,2.63,53,"1,516,876","4,021,589.56",2.65,6/4/2017,2.68,2.65,-0.03,,-1.12
5/4/2017,2.69,2.69,2.66,65,"1,586,832","4,242,277.78",2.68,5/4/2017,2.67,2.68,0.01,,0.37
4/4/2017,2.67,2.69,2.66,109,"5,112,694","13,693,361.48",2.67,4/4/2017,2.69,2.67,-0.02,,-0.74
3/4/2017,2.61,2.69,2.61,166,"8,521,381","22,591,131.69",2.69,3/4/2017,2.64,2.69,0.05,,1.89
2/4/2017,2.64,2.64,2.6,25,"734,501","1,937,002.62",2.64,2/4/2017,2.64,2.64,0,,0
30/03/2017,2.61,2.64,2.59,152,"4,243,036","11,143,745.31",2.64,30/03/2017,2.6,2.64,0.04,,1.54
29/03/2017,2.58,2.6,2.57,73,"2,463,046","6,364,767.54",2.6,29/03/2017,2.58,2.6,0.02,,0.78
28/03/2017,2.5,2.58,2.5,172,"6,171,902","15,756,253.26",2.58,28/03/2017,2.49,2.58,0.09,,3.61
27/03/2017,2.55,2.55,2.47,124,"3,554,374","8,935,801.48",2.49,27/03/2017,2.54,2.49,-0.05,,-1.97
26/03/2017,2.59,2.59,2.54,133,"6,159,372","15,735,732.28",2.54,26/03/2017,2.56,2.54,-0.02,,-0.78
23/03/2017,2.57,2.57,2.55,44,"5,448,897","13,948,257.33",2.56,23/03/2017,2.56,2.56,0,,0
22/03/2017,2.62,2.62,2.56,83,"3,984,214","10,223,857.82",2.56,22/03/2017,2.6,2.56,-0.04,,-1.54
21/03/2017,2.59,2.6,2.58,60,"3,421,119","8,866,529.84",2.6,21/03/2017,2.6,2.6,0,,0
20/03/2017,2.62,2.62,2.59,71,"2,094,690","5,458,788.38",2.6,20/03/2017,2.65,2.6,-0.05,,-1.89
19/03/2017,2.63,2.65,2.63,34,"797,996","2,107,022.41",2.65,19/03/2017,2.64,2.65,0.01,,0.38
16/03/2017,2.64,2.66,2.62,133,"6,012,343","15,902,262.49",2.64,16/03/2017,2.6,2.64,0.04,,1.54
15/03/2017,2.62,2.63,2.6,67,"4,200,831","10,956,382.16",2.6,15/03/2017,2.62,2.6,-0.02,,-0.76
14/03/2017,2.62,2.63,2.59,165,"11,487,273","29,995,013.94",2.62,14/03/2017,2.64,2.62,-0.02,,-0.76
13/03/2017,2.63,2.65,2.63,127,"7,353,193","19,418,016.59",2.64,13/03/2017,2.63,2.64,0.01,,0.38
12/3/2017,2.63,2.63,2.62,19,"4,846,338","12,699,363.06",2.63,12/3/2017,2.65,2.63,-0.02,,-0.75
9/3/2017,2.69,2.69,2.65,41,"1,119,869","2,971,495.85",2.65,9/3/2017,2.67,2.65,-0.02,,-0.75
8/3/2017,2.67,2.69,2.67,185,"9,459,488","25,361,097.41",2.67,8/3/2017,2.68,2.67,-0.01,,-0.37
7/3/2017,2.67,2.68,2.65,91,"4,077,551","10,857,815.58",2.68,7/3/2017,2.67,2.68,0.01,,0.37
6/3/2017,2.67,2.67,2.66,81,"2,915,136","7,783,370.21",2.67,6/3/2017,2.66,2.67,0.01,,0.38
5/3/2017,2.68,2.68,2.65,103,"1,789,785","4,780,607.36",2.66,5/3/2017,2.68,2.66,-0.02,,-0.75
