Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0.95,0.95,0.94,12,"421,910","398,110.17",0.95,30/08/2017,0.94,0.95,0,,0.32
29/08/2017,0.95,0.95,0.94,16,"391,119","369,650.52",0.94,29/08/2017,0.95,0.94,0,,-0.32
28/08/2017,0.96,0.96,0.95,27,"813,799","775,228.12",0.95,28/08/2017,0.96,0.95,-0.01,,-0.84
27/08/2017,0.97,0.98,0.95,13,"504,690","483,673.95",0.96,27/08/2017,0.97,0.96,-0.02,,-1.75
24/08/2017,0.98,0.99,0.97,40,"1,320,628","1,290,993.71",0.97,24/08/2017,0.97,0.97,0,,0.21
23/08/2017,0.98,0.98,0.97,9,"450,000","437,050.00",0.97,23/08/2017,0.98,0.97,-0.01,,-0.72
22/08/2017,0.99,0.99,0.97,17,"426,148","416,286.89",0.98,22/08/2017,0.98,0.98,0,,0.21
21/08/2017,0.97,1,0.97,117,"5,703,162","5,610,614.11",0.98,21/08/2017,0.97,0.98,0.01,,1.04
20/08/2017,0.96,0.97,0.96,14,"672,523","647,414.31",0.97,20/08/2017,0.95,0.97,0.02,,2.01
17/08/2017,0.96,0.97,0.94,37,"1,325,970","1,256,500.77",0.95,17/08/2017,0.95,0.95,-0.01,,-0.73
16/08/2017,0.9,0.98,0.9,82,"2,827,570","2,669,052.36",0.95,16/08/2017,0.92,0.95,0.03,,3.59
15/08/2017,0.96,0.96,0.9,82,"2,690,075","2,504,769.90",0.92,15/08/2017,0.96,0.92,-0.04,,-4.17
14/08/2017,0.97,0.97,0.94,42,"1,418,975","1,357,445.11",0.96,14/08/2017,0.98,0.96,-0.02,,-1.54
13/08/2017,0.99,0.99,0.97,41,"1,626,589","1,586,321.04",0.98,13/08/2017,0.99,0.98,-0.01,,-1.22
10/8/2017,0.99,0.99,0.99,10,"394,750","390,740.84",0.99,10/8/2017,0.99,0.99,-0.01,,-0.5
9/8/2017,1,1.01,0.99,35,"1,308,193","1,301,422.76",0.99,9/8/2017,1.01,0.99,-0.02,,-1.78
8/8/2017,1,1.01,1,33,"885,557","883,225.29",1.01,8/8/2017,1,1.01,0.01,,1
7/8/2017,1,1.04,1,138,"7,226,179","7,365,861.19",1,7/8/2017,1,1,0,,0
6/8/2017,1,1,0.99,28,"1,347,780","1,338,661.13",1,6/8/2017,1,1,0,,0.2
3/8/2017,1.02,1.02,1,46,"2,592,170","2,594,754.52",1,3/8/2017,1,1,0,,-0.2
2/8/2017,1.01,1.03,1,163,"7,555,235","7,663,899.57",1,2/8/2017,1.01,1,-0.01,,-0.99
1/8/2017,1.02,1.04,1.01,92,"3,140,684","3,207,522.21",1.01,1/8/2017,1.02,1.01,-0.01,,-0.98
31/07/2017,1.03,1.06,1.02,278,"13,491,731","14,071,073.51",1.02,31/07/2017,1.01,1.02,0.01,,0.99
30/07/2017,0.99,1.04,0.99,263,"11,067,895","11,255,546.96",1.01,30/07/2017,1,1.01,0.01,,1.1
27/07/2017,0.99,1.02,0.99,146,"7,834,599","7,847,105.32",1,27/07/2017,0.98,1,0.02,,1.52
26/07/2017,1.04,1.06,0.98,436,"22,272,369","22,764,002.30",0.98,26/07/2017,1.04,0.98,-0.06,,-5.38
25/07/2017,0.92,1.05,0.92,825,"51,187,368","51,245,237.37",1.04,25/07/2017,0.92,1.04,0.13,,13.66
24/07/2017,0.91,0.92,0.9,35,"1,168,096","1,064,230.29",0.92,24/07/2017,0.91,0.92,0.01,,0.99
23/07/2017,0.91,0.92,0.9,48,"2,440,737","2,227,448.73",0.91,23/07/2017,0.91,0.91,0,,-0.11
20/07/2017,0.89,0.91,0.89,41,"1,913,298","1,721,541.29",0.91,20/07/2017,0.89,0.91,0.01,,1.57
19/07/2017,0.89,0.9,0.89,15,"541,846","484,371.77",0.89,19/07/2017,0.89,0.89,0,,0
18/07/2017,0.91,0.91,0.89,39,"1,038,838","933,501.76",0.89,18/07/2017,0.9,0.89,-0.01,,-0.78
17/07/2017,0.89,0.94,0.89,226,"11,541,626","10,558,121.90",0.9,17/07/2017,0.89,0.9,0.01,,1.12
16/07/2017,0.89,0.9,0.88,34,"2,473,123","2,199,727.32",0.89,16/07/2017,0.89,0.89,0,,-0.22
13/07/2017,0.9,0.9,0.89,32,"1,404,673","1,255,390.42",0.89,13/07/2017,0.9,0.89,0,,-0.45
12/7/2017,0.91,0.93,0.89,114,"5,192,133","4,714,362.51",0.9,12/7/2017,0.9,0.9,-0.01,,-0.67
11/7/2017,0.91,0.91,0.9,65,"2,801,543","2,530,834.72",0.9,11/7/2017,0.9,0.9,0.01,,0.56
10/7/2017,0.89,0.92,0.89,85,"3,405,896","3,074,742.09",0.9,10/7/2017,0.9,0.9,0,,0.22
9/7/2017,0.87,0.9,0.87,26,"1,007,022","889,038.78",0.9,9/7/2017,0.88,0.9,0.01,,1.47
6/7/2017,0.9,0.9,0.87,31,"1,088,128","963,584.91",0.88,6/7/2017,0.89,0.88,-0.01,,-1.01
5/7/2017,0.88,0.91,0.86,74,"3,056,645","2,713,451.82",0.89,5/7/2017,0.88,0.89,0.01,,1.14
4/7/2017,0.91,0.92,0.88,58,"2,196,670","1,965,202.12",0.88,4/7/2017,0.9,0.88,-0.02,,-2.22
3/7/2017,0.86,0.93,0.86,179,"7,894,788","7,196,403.29",0.9,3/7/2017,0.85,0.9,0.05,,6
2/7/2017,0.8,0.86,0.8,37,"1,538,132","1,289,643.73",0.85,2/7/2017,0.84,0.85,0.01,,1.19
29/06/2017,0.88,0.88,0.84,19,"1,035,000","889,019.50",0.84,29/06/2017,0.87,0.84,-0.03,,-3.56
28/06/2017,0.85,0.9,0.85,27,"1,279,105","1,123,432.31",0.87,28/06/2017,0.86,0.87,0.01,,1.28
22/06/2017,0.87,0.87,0.79,53,"2,138,194","1,815,701.17",0.86,22/06/2017,0.87,0.86,-0.01,,-1.49
21/06/2017,0.88,0.89,0.87,19,"521,067","457,407.84",0.87,21/06/2017,0.89,0.87,-0.02,,-1.91
20/06/2017,0.9,0.9,0.88,20,"703,512","627,270.80",0.89,20/06/2017,0.9,0.89,-0.01,,-1.11
19/06/2017,0.9,0.91,0.9,19,"502,704","453,719.57",0.9,19/06/2017,0.9,0.9,0,,-0.33
18/06/2017,0.9,0.91,0.9,34,"1,304,065","1,178,909.50",0.9,18/06/2017,0.91,0.9,-0.01,,-0.77
15/06/2017,0.92,0.92,0.91,42,"2,164,239","1,973,220.95",0.91,15/06/2017,0.92,0.91,-0.01,,-0.98
14/06/2017,0.92,0.94,0.91,92,"4,825,330","4,462,643.67",0.92,14/06/2017,0.93,0.92,-0.01,,-0.97
13/06/2017,0.92,0.95,0.92,135,"7,978,704","7,461,289.56",0.93,13/06/2017,0.92,0.93,0.01,,1.2
12/6/2017,0.92,0.93,0.92,47,"1,957,388","1,797,948.93",0.92,12/6/2017,0.92,0.92,-0.01,,-0.54
11/6/2017,0.91,0.94,0.89,129,"5,203,444","4,793,395.80",0.92,11/6/2017,0.91,0.92,0.02,,1.88
8/6/2017,0.92,0.92,0.9,131,"4,842,711","4,398,702.72",0.91,8/6/2017,0.93,0.91,-0.02,,-2.48
7/6/2017,0.95,0.96,0.93,87,"3,820,019","3,576,440.91",0.93,7/6/2017,0.95,0.93,-0.02,,-1.8
6/6/2017,0.94,0.97,0.93,291,"13,918,772","13,225,513.50",0.95,6/6/2017,0.93,0.95,0.01,,1.5
