Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
9/5/2017,0.76,0.79,0.75,752,"51,636,398","39,467,679.34",0.75,9/5/2017,0.76,0.75,-0.01,,-1.18
8/5/2017,0.76,0.78,0.73,715,"45,416,484","34,344,531.46",0.76,8/5/2017,0.76,0.76,0.01,,0.66
7/5/2017,0.84,0.84,0.75,"1,136","71,218,627","55,622,781.15",0.76,7/5/2017,0.83,0.76,-0.08,,-9.04
4/5/2017,0.83,0.86,0.82,904,"71,103,957","59,151,919.18",0.83,4/5/2017,0.82,0.83,0.01,,1.59
3/5/2017,0.84,0.85,0.81,641,"50,008,780","41,529,521.04",0.82,3/5/2017,0.84,0.82,-0.02,,-2.39
2/5/2017,0.86,0.87,0.84,796,"69,908,770","59,656,323.04",0.84,2/5/2017,0.85,0.84,-0.02,,-1.76
1/5/2017,0.86,0.88,0.84,599,"52,638,525","45,168,959.28",0.85,1/5/2017,0.86,0.85,-0.01,,-0.81
30/04/2017,0.9,0.91,0.86,537,"46,462,363","40,648,727.55",0.86,30/04/2017,0.9,0.86,-0.04,,-4.56
27/04/2017,0.9,0.91,0.89,521,"55,967,393","50,263,353.50",0.9,27/04/2017,0.9,0.9,0,,0
26/04/2017,0.87,0.9,0.86,507,"36,851,494","32,334,672.19",0.9,26/04/2017,0.86,0.9,0.04,,4.17
25/04/2017,0.88,0.89,0.86,343,"21,982,351","19,073,940.64",0.86,25/04/2017,0.88,0.86,-0.02,,-1.82
24/04/2017,0.89,0.9,0.87,250,"18,104,397","16,056,825.52",0.88,24/04/2017,0.89,0.88,-0.01,,-1.12
20/04/2017,0.93,0.93,0.88,700,"44,029,855","39,879,951.07",0.89,20/04/2017,0.93,0.89,-0.04,,-4.4
19/04/2017,0.9,0.95,0.89,"1,741","130,287,844","120,148,982.39",0.93,19/04/2017,0.84,0.93,0.09,,10.83
18/04/2017,0.84,0.85,0.83,200,"13,785,486","11,513,595.80",0.84,18/04/2017,0.84,0.84,0,,0.36
17/04/2017,0.81,0.84,0.81,509,"38,506,595","32,038,580.07",0.84,17/04/2017,0.81,0.84,0.03,,3.21
16/04/2017,0.9,0.9,0.81,870,"64,136,150","54,150,552.12",0.81,16/04/2017,0.9,0.81,-0.09,,-9.69
13/04/2017,0.92,0.92,0.89,346,"19,577,232","17,690,690.74",0.9,13/04/2017,0.92,0.9,-0.02,,-2.39
12/4/2017,0.93,0.94,0.92,207,"14,727,913","13,600,739.42",0.92,12/4/2017,0.93,0.92,-0.01,,-0.86
11/4/2017,0.94,0.94,0.93,263,"13,031,582","12,168,068.91",0.93,11/4/2017,0.93,0.93,0,,-0.11
10/4/2017,0.93,0.94,0.93,232,"12,223,359","11,412,669.75",0.93,10/4/2017,0.93,0.93,-0.01,,-0.54
9/4/2017,0.94,0.95,0.93,317,"22,085,364","20,826,686.72",0.93,9/4/2017,0.94,0.93,-0.01,,-0.85
6/4/2017,0.94,0.94,0.93,325,"23,690,011","22,149,985.46",0.94,6/4/2017,0.94,0.94,0,,0.21
5/4/2017,0.94,0.95,0.93,373,"26,900,899","25,185,751.19",0.94,5/4/2017,0.94,0.94,0,,0
4/4/2017,0.94,0.96,0.94,593,"43,972,557","41,753,157.90",0.94,4/4/2017,0.94,0.94,0,,0.32
3/4/2017,0.92,0.95,0.92,699,"52,959,506","49,678,144.26",0.94,3/4/2017,0.92,0.94,0.02,,2.4
2/4/2017,0.89,0.93,0.89,429,"28,552,605","26,057,473.75",0.92,2/4/2017,0.89,0.92,0.02,,2.46
30/03/2017,0.9,0.91,0.88,315,"20,639,261","18,469,989.21",0.89,30/03/2017,0.89,0.89,0,,0.34
29/03/2017,0.88,0.9,0.87,183,"11,005,509","9,743,264.80",0.89,29/03/2017,0.88,0.89,0.01,,1.25
28/03/2017,0.9,0.9,0.87,240,"14,378,812","12,661,744.59",0.88,28/03/2017,0.89,0.88,-0.01,,-1.24
27/03/2017,0.9,0.9,0.89,289,"17,441,312","15,546,776.15",0.89,27/03/2017,0.9,0.89,-0.01,,-1.11
26/03/2017,0.9,0.91,0.89,459,"62,643,222","56,300,490.97",0.9,26/03/2017,0.88,0.9,0.02,,2.04
23/03/2017,0.88,0.9,0.88,587,"35,280,807","31,271,059.07",0.88,23/03/2017,0.86,0.88,0.02,,2.8
22/03/2017,0.86,0.87,0.84,290,"19,626,755","16,746,557.87",0.86,22/03/2017,0.86,0.86,-0.01,,-0.69
21/03/2017,0.86,0.88,0.86,177,"5,893,442","5,107,608.07",0.86,21/03/2017,0.86,0.86,0,,0.12
20/03/2017,0.87,0.87,0.86,139,"6,131,275","5,300,300.45",0.86,20/03/2017,0.87,0.86,0,,-0.23
19/03/2017,0.87,0.88,0.86,227,"9,703,217","8,438,058.93",0.87,19/03/2017,0.87,0.87,0,,-0.23
16/03/2017,0.88,0.91,0.87,552,"38,430,015","33,973,466.88",0.87,16/03/2017,0.87,0.87,0,,-0.23
15/03/2017,0.86,0.9,0.86,416,"24,541,397","21,704,431.90",0.87,15/03/2017,0.85,0.87,0.02,,1.76
14/03/2017,0.89,0.9,0.85,388,"22,916,938","19,988,176.18",0.85,14/03/2017,0.89,0.85,-0.04,,-4.04
13/03/2017,0.91,0.91,0.88,389,"32,406,218","28,769,127.18",0.89,13/03/2017,0.9,0.89,-0.01,,-1.11
12/3/2017,0.91,0.91,0.9,324,"14,722,916","13,277,657.36",0.9,12/3/2017,0.92,0.9,-0.02,,-1.85
9/3/2017,0.92,0.94,0.91,306,"13,037,956","12,011,544.49",0.92,9/3/2017,0.93,0.92,-0.01,,-1.08
8/3/2017,0.92,0.95,0.91,700,"47,728,009","44,696,803.44",0.93,8/3/2017,0.91,0.93,0.01,,1.42
7/3/2017,0.93,0.94,0.91,466,"22,807,070","20,990,722.07",0.91,7/3/2017,0.93,0.91,-0.02,,-2.14
6/3/2017,0.88,0.97,0.88,"1,299","105,698,557","98,429,941.57",0.93,6/3/2017,0.88,0.93,0.06,,6.38
5/3/2017,0.9,0.9,0.88,338,"17,832,237","15,788,158.38",0.88,5/3/2017,0.9,0.88,-0.02,,-2.44
