Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/03/2017,2.02,2.03,1.94,16,"485,181","952,035.57",1.96,30/03/2017,2,1.96,-0.04,,-2
29/03/2017,1.98,2.05,1.98,41,"1,300,252","2,612,665.76",2,29/03/2017,1.94,2,0.06,,3.09
28/03/2017,2.01,2.02,1.94,16,"222,116","440,966.45",1.94,28/03/2017,2,1.94,-0.06,,-3
27/03/2017,2.02,2.04,2,10,"340,500","685,600.00",2,27/03/2017,2.06,2,-0.06,,-2.91
26/03/2017,2.06,2.08,2.03,28,"677,127","1,390,293.17",2.06,26/03/2017,2.03,2.06,0.03,,1.48
23/03/2017,2.03,2.07,2.02,24,"720,385","1,471,426.61",2.03,23/03/2017,2.06,2.03,-0.03,,-1.46
22/03/2017,2.02,2.06,1.99,59,"1,564,280","3,170,996.62",2.06,22/03/2017,2.04,2.06,0.02,,0.98
21/03/2017,2.08,2.1,2.04,182,"5,552,564","11,518,544.08",2.04,21/03/2017,2,2.04,0.04,,2
20/03/2017,2,2.09,2,216,"5,575,880","11,405,130.54",2,20/03/2017,2.05,2,-0.05,,-2.44
19/03/2017,1.9,2.16,1.89,59,"2,614,562","5,212,357.22",2.05,19/03/2017,1.93,2.05,0.12,,6.22
16/03/2017,1.88,1.93,1.88,10,"119,476","228,401.40",1.93,16/03/2017,1.88,1.93,0.05,,2.66
15/03/2017,1.95,1.95,1.88,19,"394,506","753,061.47",1.88,15/03/2017,1.88,1.88,0,,0
14/03/2017,1.8,2,1.78,124,"5,492,125","10,581,876.39",1.88,14/03/2017,1.8,1.88,0.08,,4.44
13/03/2017,1.8,1.8,1.8,2,"75,000","135,000.00",1.8,13/03/2017,1.8,1.8,0,,0
12/3/2017,1.76,1.8,1.76,4,"110,900","195,224.00",1.8,12/3/2017,1.8,1.8,0,,0
9/3/2017,1.8,1.8,1.79,4,"100,819","181,074.20",1.8,9/3/2017,1.84,1.8,-0.04,,-2.17
8/3/2017,1.81,1.84,1.8,4,"71,129","128,263.17",1.84,8/3/2017,1.85,1.84,-0.01,,-0.54
7/3/2017,1.8,1.85,1.79,3,"50,100","89,935.00",1.85,7/3/2017,1.85,1.85,0,,0
6/3/2017,1.79,1.85,1.79,2,"18,100","32,405.00",1.85,6/3/2017,1.84,1.85,0.01,,0.54
5/3/2017,1.83,1.84,1.79,7,"65,259","118,998.22",1.84,5/3/2017,1.81,1.84,0.03,,1.66
